source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
12024;30892;540;46626;9477;198;445;32111;9477;198
41757;39100;321;21529;5065;102;155;10350;5065;102
36895;20285;288;21438;4767;100;218;12116;4767;100
44433;31041;438;43133;7880;172;367;27893;7880;172
2848;14348;152;10733;3131;63;122;6984;3131;63
4213;20238;202;11168;3098;59;113;6901;3098;59
47042;15037;524;48640;12120;249;474;37666;12120;249
1749;4276;151;7545;3131;64;106;5283;3131;64
16324;32612;269;18381;3581;85;146;9221;3581;85
245;44868;53;1943;1192;31;32;1021;1192;31
22681;43180;437;42868;7732;144;438;31902;7732;144
45703;33430;272;19320;5103;103;276;15074;5103;102
21537;20932;362;33808;8818;70;320;19314;8818;70
9801;22298;205;13127;3574;69;134;8517;3574;69
39028;19558;36;1939;1355;28;21;1080;1355;28
48156;15529;241;18594;6315;129;244;16355;6315;129
17639;28980;435;30450;5730;116;285;19064;5730;116
33199;41862;472;37933;7821;157;481;31571;7821;157
38624;13713;448;34308;7887;157;437;27703;7887;157
46345;17239;245;18562;5993;62;199;13380;5993;63
6998;18186;390;34221;8421;170;319;25428;8421;170
32422;46986;178;8819;3185;65;93;6032;3185;65
10994;7407;370;30391;4689;94;232;14485;4689;94
441;42982;396;27655;6924;143;303;20510;6924;143
10946;23906;169;11535;2955;62;103;4586;2955;62
3759;25551;68;3985;2042;41;35;2294;2042;41
21804;37387;103;7106;2246;46;54;3664;2246;46
39764;21413;311;22334;4915;104;179;12665;4915;104
28976;2517;218;15422;3757;74;172;10269;3757;74
41679;43994;78;4590;1771;42;38;2277;1771;42
16582;3017;467;31753;4795;90;182;13038;4795;90
5096;14926;429;25908;4564;89;198;12218;4564;89
15830;19365;425;31504;7914;160;354;21412;7914;159
42635;4729;103;7539;3156;63;121;5916;3156;63
13382;47192;432;35712;8118;163;475;29851;8118;163
6900;32660;9;493;604;16;18;241;604;16
49054;22380;343;31272;7749;160;411;26960;7749;160
28985;26580;173;13695;3099;62;99;6604;3099;62
10935;35313;416;37001;8283;170;268;21808;8283;170
16215;35700;406;44815;7530;142;359;29023;7530;142
13458;43026;385;33201;7092;143;416;29127;7092;146
501;10734;351;33424;7369;146;261;21483;7369;148
41174;21398;100;7451;2615;55;92;4811;2615;55
32933;4917;403;34094;5606;115;279;20071;5606;115
8033;3782;338;30190;6841;141;335;25510;6841;141
46537;37650;365;32785;5619;117;288;22070;5619;117
29599;24662;430;43445;7885;160;439;31531;7885;160
20034;26474;265;21083;4865;96;232;16352;4865;96
46136;27393;389;25876;7129;147;279;21354;7129;147
8947;2232;434;43426;7970;173;343;23364;7970;171
17204;25829;67;3768;1640;30;29;1876;1640;31
27060;1868;344;34934;7517;143;291;23943;7517;143
21978;39736;339;32749;8046;164;335;21697;8046;164
34482;6671;175;7850;2380;47;75;4138;2380;47
24134;38326;448;46879;10215;214;1577;35843;10215;214
31412;19538;521;48002;9774;195;523;36523;9774;195
24568;10584;270;15035;4298;85;201;9897;4298;85
35481;18322;505;38420;5370;110;286;17424;5370;110
49881;12035;397;30046;6697;135;350;25436;6697;138
41357;106;66;3913;1657;35;35;2036;1657;35
24441;10282;182;12279;2997;65;111;6549;2997;66
22363;22726;305;26948;5062;101;209;13849;5062;101
49940;41376;420;34087;6860;132;397;27795;6860;132
5355;18159;29;1713;1503;32;23;1110;1503;32
3219;26862;30;1695;1087;18;19;875;1087;18
14828;46071;247;16834;4990;97;182;12739;4990;97
19982;19933;255;21233;5307;102;144;11046;5307;103
29565;25955;240;19655;3699;78;129;9801;3699;78
22719;28433;282;25597;4762;100;184;14288;4762;100
37270;2640;219;18506;3740;74;128;10088;3740;75
23634;24563;237;21700;6130;125;223;18626;6130;125
8100;39571;138;10983;2773;60;64;4964;2773;60
21416;39129;11;724;716;15;9;365;716;15
17505;41393;634;30902;8213;167;435;27291;8213;167
22299;33955;336;14355;3408;70;153;8302;3408;69
48097;23608;273;23178;4019;79;135;11525;4019;79
16652;40629;56;4694;2547;49;39;3183;2547;49
32168;20376;23;1899;1543;34;18;1309;1543;34
32568;7788;9;599;675;15;7;313;675;15
18234;48770;335;43563;5756;116;158;14951;5756;116
30649;49407;226;24766;4658;97;151;14499;4658;97
4875;19707;304;39091;8373;166;9117967;33141;8373;167
40057;45652;239;27439;5716;119;541;22597;5716;119
28148;1180;510;12544;4193;86;423;10551;4193;86
20465;12267;1638;42555;8343;161;2213;33147;8343;161
24055;3978;936;35400;7943;162;768;28893;7943;164
35535;43451;838;30091;7213;156;756;24093;7213;156
25018;39661;12;214;392;8;27;133;392;8
49414;34183;804;31840;6503;136;1095;23882;6503;136
239;23199;616;14324;3222;63;205;7373;3222;63
32255;26205;256;8194;2759;56;203;5365;2759;57
2356;27811;576;40273;9348;190;359;29526;9348;189
12574;21547;314;22515;4235;78;187;12776;4235;78
28038;6191;109;6316;2191;50;59;3469;2191;48
36623;7294;236;19120;6623;125;490;16875;6623;125
4433;30359;181;6329;2105;42;54;3192;2105;42
25183;17048;54;3625;1785;43;40;2273;1785;43
28610;23895;293;27172;6537;132;248;23184;6537;132
6391;25645;98;6847;2208;44;51;3470;2208;44
20221;34685;212;19377;5666;103;165;14786;5666;103
10147;35915;213;21495;4827;102;159;15145;4827;102
42746;32417;26;2255;1256;29;25;1179;1256;29
6481;14867;209;18702;4332;88;146;13103;4332;88
46410;39250;31;2001;1188;25;23;1055;1188;25
46421;32744;200;15266;3990;81;185;9948;3990;81
42776;16863;197;17117;4643;84;148;10236;4643;84
15834;27683;305;23042;4419;98;125;9214;4419;98
11211;4142;379;43141;8503;174;388;34626;8503;174
37058;46848;209;17883;5003;111;210;14553;5003;111
4584;3820;272;19734;3780;77;135;8111;3780;77
10318;37401;228;15213;4767;97;183;13021;4767;97
25732;30306;72;4925;2002;38;30;2057;2002;38
889;18637;360;36153;5605;119;307;21248;5605;119
37686;44176;323;26866;4319;89;160;13027;4319;89
18142;45821;161;14934;3641;76;104;9502;3641;76
18763;8841;304;41943;8783;166;318;33903;8783;166
40187;38547;131;12505;3600;72;72;6693;3600;72
1156;16586;219;24123;6777;139;164;16644;6777;139
8717;49855;256;30310;5011;100;158;15085;5011;100
9850;22568;243;29086;6655;140;231;23801;6655;140
44858;45903;211;22231;3955;85;100;9516;3955;85
24209;37941;331;41603;7296;138;308;28954;7296;139
15998;19850;354;45843;9976;210;324;34795;9976;211
9690;4959;153;15165;3452;66;75;6864;3452;66
47245;13097;303;41807;7864;165;293;31257;7864;165
12002;49701;299;39078;7801;152;225;23284;7801;152
15128;26754;765;46134;6524;136;489;22897;6524;136
43608;7639;498;30371;4836;98;215;14581;4836;98
17530;22979;207;19798;6057;119;179;16937;6057;119
39772;12009;299;40656;10123;211;302;33207;10123;211
30866;6568;218;23250;5894;109;178;17509;5894;110
24035;38899;186;19715;4129;86;102;9854;4129;86
43723;29769;213;23620;4745;99;169;16197;4745;99
28919;5832;227;23041;6039;121;202;20232;6039;121
18870;41234;142;14087;3879;84;83;7956;3879;84
42171;46513;223;25406;4405;92;132;12996;4405;92
46409;19744;56;5226;2580;60;43;3616;2580;60
25116;29654;119;11346;3248;60;78;7315;3248;60
24769;45525;4;222;420;8;5;121;420;8
40643;45048;43;3694;1612;37;24;1865;1612;37
41363;6489;323;47351;8636;169;292;30917;8636;169
424;49614;254;27143;6667;133;197;19204;6667;133
12865;10253;111;10511;2785;57;53;3920;2785;57
22064;35177;307;40066;8837;178;275;28093;8837;178
15032;4092;498;46499;9759;188;660;34661;9759;190
38374;38806;410;22383;5949;121;226;19438;5949;121
22821;40177;170;16496;3600;68;107;9289;3600;68
1784;14816;358;41962;8692;181;317;31460;8692;181
23960;47423;239;25236;4260;83;159;12918;4260;83
39736;15040;153;12852;4375;93;121;10457;4375;93
48768;31329;377;38059;7379;145;323;30103;7379;145
49123;25410;210;19794;6103;123;185;15721;6103;123
18998;17663;347;36713;6953;137;345;26978;6953;137
26591;23813;204;14285;4338;93;169;12363;4338;93
30182;35865;371;21207;3911;76;160;9646;3911;76
29325;28350;499;36276;8877;179;334;24521;8877;183
28088;67;377;49041;10177;210;338;33722;10177;210
21038;22681;275;35993;7953;155;284;30285;7953;156
26637;33022;141;14105;3155;68;79;7215;3155;68
20369;42414;292;40926;5646;109;195;19882;5646;109
47733;36798;37;3139;1649;34;25;1947;1649;34
14890;10908;261;32858;5989;112;237;24840;5989;112
21565;20877;228;26342;5642;119;198;20114;5642;119
18575;1781;141;14195;5225;109;130;12369;5225;109
44885;3259;164;17327;5282;108;145;14392;5282;108
24124;7669;309;44036;8888;171;293;31843;8888;173
5648;33232;187;19202;4954;101;139;13615;4954;101
33126;20927;259;29925;6835;131;249;25230;6835;131
1893;23792;2;30;133;4;3;29;133;4
10764;48070;36;2881;1425;34;18;1463;1425;34
38786;13434;217;14938;3267;70;68;5810;3267;70
458;33222;215;23653;6077;117;166;16414;6077;117
36656;18509;387;46460;9344;191;381;36153;9344;191
28631;1677;139;12958;3853;78;118;9687;3853;78
15633;30712;261;25484;4692;101;249;14962;4692;101
37647;28809;324;21612;5713;118;429;18726;5713;118
23782;3500;215;15796;4848;101;119;10563;4848;100
11051;5566;671;48018;9306;189;677;34665;9306;189
12525;7407;322;33768;6942;142;478;24855;6942;142
47131;24916;632;45239;9639;189;302;32018;9639;189
12584;28704;540;42215;8133;165;359;32352;8133;166
11669;28971;472;46816;7562;154;429;24434;7562;154
16025;10002;228;12564;3963;79;174;8632;3963;79
47319;25212;617;44854;9779;186;502;36285;9779;186
2265;13128;432;28809;6233;123;341;16005;6233;123
12521;10622;594;29809;7381;138;707;23453;7381;141
5752;34267;296;19264;5899;119;228;16151;5899;119
6366;6562;343;26049;4453;95;220;14207;4453;95
37534;11355;23;947;830;19;17;469;830;19
21721;6299;513;28047;5690;108;358;15161;5690;108
38256;39599;582;34783;5023;104;207;13200;5023;104
30077;26749;573;26567;5863;125;240;15499;5863;125
46206;3994;572;38337;7046;150;438;24777;7046;150
6428;2465;480;22611;3965;77;175;9790;3965;77
37738;29149;560;47151;11028;209;379;35351;11028;213
15281;30930;312;32688;7757;156;294;27588;7757;156
38019;3779;326;41260;8941;164;386;33936;8941;164
10025;42839;8;428;530;16;8;218;530;16
48143;10236;235;20166;3769;77;113;8486;3769;77
13259;12717;524;40949;7671;152;316;25218;7671;152
43271;12890;168;15285;4488;84;121;11259;4488;84
20825;15825;324;49648;12398;254;340;37690;12398;253
23228;28050;135;12755;4178;91;114;10488;4178;91
16782;20263;294;38722;9130;186;228;23389;9130;187
20199;31231;235;25139;5077;100;136;12077;5077;100
16807;7353;318;44739;9585;195;316;32899;9585;195
30030;12889;15;1308;1266;26;15;930;1266;26
30895;5055;218;24365;6461;133;209;21372;6461;133
38995;29308;319;45106;10191;199;304;33633;10191;199
27155;32600;299;26384;6201;128;266;22759;6201;128
30342;20201;159;7367;2304;52;59;3761;2304;52
41268;15699;429;35740;5999;123;307;19519;5999;122
12427;40838;797;36087;7113;146;662;24774;7113;146
16234;17884;64;2817;1407;33;45;1448;1407;33
47142;44274;502;25047;5792;125;414;15667;5792;125
26789;39958;54;3210;1904;36;38;2247;1904;36
10195;46937;364;21432;6129;119;341;14788;6129;119
1359;39969;508;40796;6494;127;301;17170;6494;128
16306;39856;523;43106;9175;191;628;32514;9175;190
16878;13561;45;1867;1135;22;20;916;1135;22
48767;398;516;40014;8738;188;853;27002;8738;188
30342;10123;190;15564;3565;72;108;9107;3565;72
21744;35992;315;45063;10315;219;314;34281;10315;219
10298;21204;292;38533;8048;156;251;25051;8048;156
44983;3031;193;19314;4303;83;149;13183;4303;83
642;6343;298;33755;7019;143;285;27573;7019;143
20055;15255;148;13484;5073;112;137;11779;5073;112
45369;12443;172;16575;4959;106;151;14239;4959;106
15124;32271;309;34081;7160;148;285;28897;7160;150
3854;1743;137;12546;3375;67;94;8098;3375;67
18803;47592;318;36447;7185;146;332;29738;7185;146
8378;11131;520;47923;10858;212;499;36942;10858;212
12576;2235;19;1085;884;19;12;555;884;19
49601;38916;283;25868;5740;119;207;18376;5740;119
46287;2716;324;44856;11515;223;351;36196;11515;223
17921;3371;119;9540;2824;55;61;4952;2824;55
22842;32285;309;43669;10009;209;344;35240;10009;209
41992;14180;51;4405;1980;40;36;2943;1980;40
34937;48960;316;42272;9512;178;340;35305;9512;178
35314;13150;329;46682;10861;217;342;36363;10861;217
40511;2077;327;42206;8742;160;378;31944;8742;160
42463;27923;253;13928;3112;56;109;6889;3112;55
24401;9772;336;24712;6788;136;276;21816;6788;136
45987;13133;112;7893;2352;48;63;3873;2352;48
12849;20320;146;13100;3081;71;86;6852;3081;70
14167;10963;154;14866;4260;88;108;10238;4260;88
27897;22257;93;8331;2425;48;43;3730;2425;48
9870;39775;325;49598;10093;200;303;33542;10093;200
25220;31203;178;18836;4886;100;121;11901;4886;97
46962;30350;264;31193;4742;95;163;16188;4742;94
23446;48216;10;779;835;19;7;506;835;19
42508;11347;121;11847;4030;80;99;9503;4030;80
19995;11471;105;9760;3036;62;71;6385;3036;62
31970;26040;83;7762;2342;43;46;3945;2342;43
37757;33303;24;2047;1210;24;14;1080;1210;24
7002;42706;279;35439;5828;114;378;22103;5828;114
36351;31428;304;12081;3006;58;156;5288;3006;58
3693;40975;543;25126;6685;134;544;21876;6685;134
12806;46412;717;40008;6531;129;743;26367;6531;129
2183;32255;202;7271;3839;83;213;6279;3839;83
27064;48159;748;38124;6672;139;674;23262;6672;136
26971;10061;697;32693;7282;140;562;25290;7282;141
7692;46385;232;11739;3853;75;159;8913;3853;75
46515;31016;190;8674;2472;56;108;4378;2472;56
48961;9766;523;20485;3823;81;316;7886;3823;81
34789;44370;559;33418;7630;150;679;28740;7630;150
8859;46984;505;20000;6182;129;430;16895;6182;129
41602;8916;155;5236;1969;40;67;2600;1969;41
39688;7592;556;40917;7776;148;701;30175;7776;151
35192;31900;771;35209;6812;136;643;27047;6812;136
44512;37711;749;41302;8041;169;744;31631;8041;169
27495;41092;173;4610;1790;40;142;2378;1790;40
2011;10063;649;36203;8247;165;729;31486;8247;165
1360;24976;39;1224;933;19;25;650;933;19
3628;35899;186;6697;2998;62;132;4747;2998;62
39736;39332;412;15807;4984;98;347;13227;4984;98
10075;31199;533;49876;11871;219;917;37163;11871;219
31677;36975;180;5651;2298;45;122;3715;2298;45
21489;43421;387;21184;4466;96;253;9436;4466;92
38256;40664;591;24136;4087;72;272;11124;4087;72
32076;43862;722;39243;6531;135;826;28205;6531;135
23200;45876;290;11197;3689;80;204;7471;3689;80
42082;738;725;25763;4225;80;291;11260;4225;80
15080;29985;695;32502;5206;98;445;16900;5206;98
46115;524;591;26516;5017;96;377;16722;5017;96
1262;21331;581;22627;4298;90;469;12646;4298;90
39111;36412;817;41987;6143;119;642;21739;6143;120
45308;42520;226;6632;2139;41;118;3328;2139;41
35110;10866;673;31320;7766;156;764;26451;7766;156
28539;6393;768;49143;10892;212;902;36642;10892;212
4166;18604;348;12021;3227;64;225;7578;3227;64
37163;32863;807;38588;7416;149;689;31484;7416;149
6415;11540;618;37319;6875;142;705;27439;6875;142
28928;35936;57;1849;1423;31;47;1210;1423;31
34363;7785;601;19934;4711;89;381;13623;4711;89
9927;36661;582;27694;5935;116;531;21553;5935;116
44153;35433;747;47408;8740;177;733;34029;8740;177
47638;26233;732;36236;7426;148;727;30135;7426;148
11664;18920;263;9010;2507;49;126;4419;2507;49
16913;32448;667;36197;5940;133;473;21040;5940;133
31680;21247;16;288;441;12;14;141;441;12
21288;21057;15;392;536;14;9;199;536;14
14213;28324;451;14073;4038;82;302;10341;4038;82
32382;36306;395;16106;5573;113;350;13257;5573;113
7909;28081;685;31890;5861;117;591;22746;5861;117
27428;7198;659;27372;5069;99;436;16940;5069;99
48073;44212;584;22271;4014;75;383;11236;4014;75
49988;32086;852;49365;9120;187;798;32451;9120;187
35624;32659;805;36134;7394;142;803;30016;7394;141
1722;38609;103;2567;1422;27;51;1381;1422;27
34110;19273;728;34877;5767;116;642;22632;5767;116
13292;23857;559;20434;5210;106;516;17401;5210;106
26955;47809;793;42080;8198;162;724;31417;8198;162
33227;1316;838;47019;10384;203;964;37280;10384;200
28552;45022;676;30751;6782;138;630;26283;6782;138
31153;14771;750;43020;9257;186;766;34190;9257;186
10213;6821;230;7529;2536;58;150;4599;2536;58
12410;49819;611;30798;7064;151;688;26088;7064;150
12254;48696;74;2471;1341;27;52;1342;1341;27
20208;20533;432;17018;4009;79;317;11458;4009;79
10796;32384;588;29083;6877;146;607;23997;6877;146
24766;3380;560;25530;4603;91;381;15141;4603;91
7511;25750;610;25398;4258;86;322;12556;4258;86
8486;44731;130;4251;1759;36;69;2213;1759;36
48649;28990;358;14775;3768;77;269;9653;3768;77
46910;15240;391;15127;3437;76;165;6156;3437;76
16174;46528;122;4399;1746;42;73;2140;1746;42
29076;1953;436;16453;6056;125;426;14529;6056;125
34232;9508;115;3418;1542;31;67;1720;1542;31
19427;10602;173;5411;1983;44;86;2849;1983;44
13406;31962;144;4854;1828;39;80;2512;1828;39
30670;45856;643;26593;4719;101;378;14471;4719;101
31748;915;324;12203;3549;71;281;8926;3549;71
15385;30484;141;5178;1973;42;78;2708;1973;42
35014;6159;641;27680;6529;137;537;21363;6529;137
1335;12615;305;11334;3290;67;157;5916;3290;67
2799;3508;563;25118;6280;129;469;18443;6280;129
34957;39999;492;20925;4406;88;381;13791;4406;88
7430;44407;707;38986;5455;103;507;18753;5455;101
38277;1667;204;7912;3254;66;176;6773;3254;66
20119;3051;113;3761;1684;34;45;1492;1684;34
44448;26905;143;5334;1985;47;80;2812;1985;47
33184;44931;543;23939;5084;100;445;18236;5084;100
22579;22313;791;49985;10421;225;758;33672;10421;225
11090;36613;836;49606;10875;232;560;36370;10875;231
41538;6286;375;29735;6694;145;472;25561;6694;145
3159;20910;290;17978;4525;84;170;12203;4525;84
40330;48089;741;47039;6263;123;269;17510;6263;123
26115;34796;302;23480;6083;113;480;16098;6083;113
20007;21361;683;31647;8533;122;298;19507;8533;122
6002;16843;541;27407;5857;126;216;14733;5857;126
8198;24923;303;22673;5503;115;291;19410;5503;115
43649;17775;385;33278;5878;122;427;20583;5878;122
22709;7185;551;48575;9233;190;501;31926;9233;190
43513;46955;601;28569;7238;147;1527;25195;7238;142
3447;34834;1291;28492;8057;157;910;25179;8057;157
45990;35692;169;6187;2150;45;94;3302;2150;45
20675;48695;702;20663;4702;94;338;12510;4702;94
23879;21542;95;4159;1813;37;52;2298;1813;37
44700;9693;568;49858;11137;241;565;36485;11137;241
47854;28153;359;18525;4679;95;267;14033;4679;95
25340;10740;728;44700;9499;193;632;35396;9499;193
36886;31758;358;22470;3987;84;132;8602;3987;84
233;30147;509;44234;9621;196;638;34804;9621;196
3620;42244;239;16894;4730;92;176;11002;4730;92
19945;9477;231;14649;4149;83;210;10842;4149;84
47605;29313;466;40742;6734;129;385;27242;6734;129
23682;47316;630;48979;6742;141;372;16810;6742;140
16519;46839;4;35;163;5;9;26;163;5
30538;3504;624;49008;9379;188;567;31178;9379;189
4133;25718;476;40372;9074;170;868;33586;9074;170
39805;23004;1034;41585;8591;177;920;30487;8591;177
13546;32951;1063;45634;7038;154;743;25148;7038;154
15693;39302;1093;49049;7768;154;795;25824;7768;157
40295;28108;1012;46736;9398;185;1073;36145;9398;186
38436;48257;597;17861;5270;101;504;14463;5270;101
23487;44530;946;37004;5442;105;591;16582;5442;105
4933;30353;156;3570;2017;39;121;2306;2017;39
29167;45408;196;4511;2341;45;130;3295;2341;45
688;22050;213;8172;2394;48;161;4249;2394;48
32651;16559;915;40630;5919;115;645;21317;5919;115
26228;3877;1013;47062;11901;236;1091;36472;11901;237
48484;46581;613;17358;4833;93;565;15024;4833;93
17118;27447;998;38787;8034;166;863;27918;8034;167
32309;41199;623;19068;3642;75;351;9530;3642;75
37808;45792;1078;43022;8840;177;859;26465;8840;177
12333;23851;776;27164;6016;110;737;23261;6016;110
11629;11653;114;3114;1474;28;68;1543;1474;28
7591;19551;165;4718;2464;46;153;3818;2464;46
28417;37195;675;21153;3933;79;369;9886;3933;79
