source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
6876;3618;20;9876;12451;113;21;7521;12451;113
6863;9566;16;5991;4619;37;8;2419;4619;37
9415;5604;1;144;921;8;2;88;921;8
5613;9360;11;3782;3813;30;7;1650;3813;30
7037;9420;3;984;2897;27;3;803;2897;27
2717;3061;8;2822;3207;32;4;1511;3207;32
8319;3278;13;5785;6446;54;13;4366;6446;54
2062;3466;15;5512;6399;60;16;4657;6399;60
4994;3277;18;8786;8579;88;17;6775;8579;88
2149;4707;7;2358;3408;36;5;1464;3408;36
5059;8945;13;5974;5294;49;9;3129;5294;49
410;3811;4;1384;2225;24;2;725;2225;24
8139;7328;14;6624;5716;56;13;4134;5716;56
3181;1332;15;6871;7093;65;14;4388;7093;65
8078;5453;13;6246;6648;64;10;3612;6648;64
310;2115;5;1984;2696;26;4;996;2696;26
1406;2762;1;698;1590;15;2;348;1590;15
1770;4571;9;4017;5372;51;10;3473;5372;51
4060;970;8;2504;2988;33;4;1208;2988;33
9753;1788;11;4742;5562;49;8;2815;5562;49
1822;3800;14;6493;7170;57;12;4326;7170;57
8565;9560;16;6220;7099;56;14;4318;7099;56
6508;2462;7;1988;3418;34;5;1394;3418;34
557;9066;14;4535;5487;54;10;3541;5487;54
2805;7363;22;7983;8642;70;32;6646;8642;70
151;4579;12;4619;7156;66;11;4019;7156;66
846;5731;14;5337;4384;48;9;2639;4384;48
5228;178;10;3840;3805;31;8;2061;3805;31
1002;7868;3;1394;2489;22;4;906;2489;22
7500;7695;7;2819;4415;41;5;1936;4415;41
4598;4899;16;7706;6360;58;11;3638;6360;58
2803;5877;16;9491;7912;75;17;6079;7912;75
8411;1025;16;6995;7377;67;14;4546;7377;63
3604;2234;11;4944;5466;53;11;3454;5466;53
3270;6798;9;3496;3990;38;8;2238;3990;38
3905;4572;13;6053;7168;63;16;5077;7168;63
4164;4312;7;2357;3953;38;5;1621;3953;38
3821;1593;0;23;230;4;1;13;230;4
8055;4544;18;9635;7358;66;14;5000;7358;66
2600;2443;13;5647;6337;52;15;4900;6337;52
6070;545;18;9371;9701;86;19;7144;9701;86
5162;1822;14;5677;5127;51;8;2810;5127;51
9680;1726;18;9578;9433;83;18;6573;9433;83
9099;3743;17;8989;7486;73;15;5306;7486;73
4417;198;2;951;1968;17;3;540;1968;17
7278;6243;3;1258;2103;24;2;627;2103;24
3069;1207;3;606;1440;14;0;297;1440;14
7150;6562;15;6935;7214;71;15;5660;7214;71
7289;6684;11;4203;4768;41;10;3159;4768;41
113;1694;15;7554;5362;48;14;3766;5362;48
7129;6484;0;152;739;8;1;93;739;8
9689;2980;6;1970;2669;32;1;716;2669;32
6052;3185;10;3663;5183;54;8;2707;5183;54
4617;8893;15;6986;5746;50;11;3680;5746;50
7635;7817;17;9773;11334;99;19;7419;11334;99
997;3073;1;555;1558;17;0;362;1558;17
537;9261;15;6345;4771;35;8;2352;4771;34
7698;2105;14;6613;8698;44;12;3895;8698;44
2845;6612;1;745;2031;26;3;488;2031;26
9068;927;17;7960;5366;56;8;2860;5366;56
2306;9427;16;7910;6736;61;16;5322;6736;61
2166;2724;1;650;1495;16;2;340;1495;16
8311;235;2;1172;3666;35;4;1019;3666;35
220;1806;5;1466;2295;24;2;778;2295;24
186;5359;12;5180;4836;43;10;3346;4836;43
1813;236;6;2562;3330;29;5;1565;3330;29
9944;7216;11;4667;5284;49;12;3465;5284;49
6165;9880;6;1951;2655;25;2;1037;2655;25
5536;7383;11;4349;4771;44;8;3219;4771;44
8814;5128;20;8290;8446;78;16;5929;8446;78
1957;8606;15;7659;6013;52;10;3307;6013;52
6310;9664;11;4567;5382;50;10;3176;5382;50
9538;5739;17;8561;8796;76;15;5494;8796;76
8563;5047;4;1618;2416;23;2;782;2416;23
7815;5674;16;8659;9482;90;14;5712;9482;90
8835;8964;17;8984;8203;79;16;6199;8203;79
4514;6374;2;443;1302;16;1;255;1302;16
6697;2118;2;1026;2271;22;3;658;2271;22
6041;4932;6;1958;2651;22;4;1020;2651;22
5585;8157;14;6335;8485;76;16;5470;8485;76
8084;8557;11;4979;6155;52;12;4131;6155;52
997;6872;12;4970;6850;54;13;4386;6850;54
5128;9237;16;8619;8943;91;18;6891;8943;91
2024;892;12;4768;4325;40;7;2572;4325;40
1757;9100;12;5545;6506;59;13;4570;6506;59
6895;285;16;8635;8083;77;18;6649;8083;77
4433;1041;12;4661;4690;41;9;3105;4690;41
2848;4348;9;4140;5119;40;10;3057;5119;40
4213;238;2;701;1624;16;2;295;1624;16
7042;5037;12;6141;5544;50;13;4357;5544;50
1749;4276;4;1437;3140;32;3;994;3140;29
6324;2612;7;2615;3132;26;5;1458;3132;26
245;4868;2;1005;2335;23;2;688;2335;23
2681;3180;13;5421;6919;62;15;4729;6919;62
5703;3430;17;9132;9775;95;18;6790;9775;95
1537;932;6;2651;4816;50;9;2353;4816;50
9801;2298;17;9133;8936;73;19;7042;8936;74
9028;9558;8;2814;4213;40;5;1599;4213;40
8156;5529;5;2371;4813;43;6;2038;4813;43
7639;8980;13;5515;5757;55;10;3720;5757;55
3199;1862;13;5554;7344;64;13;4703;7344;64
8624;3713;10;4200;4314;42;6;1915;4314;42
6345;7239;15;7536;6862;67;15;5296;6862;67
6998;8186;5;1916;3967;35;5;1707;3967;35
2422;6986;2;399;1183;13;0;192;1183;13
994;7407;14;6882;7869;74;15;5205;7869;74
441;2982;8;3323;5098;11;6;2023;5098;12
946;3906;6;2632;3271;29;5;1531;3271;29
3759;5551;15;7472;8478;78;15;5794;8478;78
1804;7387;4;985;2443;21;2;712;2443;21
9764;1413;4;1953;3086;32;4;1262;3086;32
8976;2517;12;5914;5572;49;14;3977;5572;49
1679;3994;8;3672;3880;38;8;1660;3880;38
6582;3017;16;8731;9746;92;17;6242;9746;92
5096;4926;7;2235;2829;23;3;1215;2829;23
5830;9365;10;3401;3691;31;4;1644;3691;31
2635;4729;4;1367;3227;29;3;1135;3227;29
3382;7192;14;6116;6924;60;16;5229;6924;60
6900;2660;15;4834;5743;54;15;4253;5743;54
9054;2380;21;9454;7658;77;17;5607;7658;73
8985;6580;14;6220;6467;55;14;5048;6467;55
935;5313;16;7044;5099;39;7;2654;5099;39
6215;5700;15;7153;7329;67;15;5212;7329;67
3458;3026;0;187;1111;14;1;133;1111;14
501;734;9;3293;4618;45;7;2332;4618;45
1174;1398;4;1612;2411;28;3;782;2411;28
2933;4917;16;8558;7516;68;17;6280;7516;68
8033;3782;13;5961;6874;60;15;5071;6874;60
6537;7650;16;8042;9812;93;17;6796;9812;93
9599;4662;16;8053;8924;79;18;6717;8924;79
34;6474;10;4136;3919;36;7;2213;3919;36
6136;7393;13;5931;5488;48;12;4378;5488;48
8947;2232;16;8666;7998;72;13;4717;7998;72
7204;5829;14;7311;9043;81;12;4621;9043;81
7060;1868;2;661;1531;10;1;313;1531;10
1978;9736;1;324;1080;11;1;166;1080;11
4482;6671;15;7807;9807;85;17;6609;9807;85
4134;8326;2;748;2077;20;1;436;2077;20
1412;9538;1;324;1074;11;0;167;1074;11
4568;584;18;9955;10038;88;19;6947;10038;88
5481;8322;17;7201;7685;69;15;5483;7685;69
9881;2035;16;7721;7640;66;17;5890;7640;66
1357;106;10;4321;6399;56;12;3666;6399;56
4441;282;0;237;960;10;1;129;960;10
2363;2726;3;1596;3569;31;5;1413;3569;31
9940;1376;17;8795;7121;66;13;4597;7121;66
5355;8159;15;7904;8838;85;18;6704;8838;85
3219;6862;5;1964;3425;33;5;1578;3425;33
4828;6071;15;7529;9051;81;17;6634;9051;81
9982;9933;3;656;2075;18;1;425;2075;18
9565;5955;11;5424;7038;62;14;4683;7038;62
2719;8433;7;2701;3818;38;4;1308;3818;38
7270;2640;7;2546;3178;27;6;1422;3178;27
3634;4563;15;7922;9627;89;18;6728;9627;89
8100;9571;2;884;1785;19;2;493;1785;19
1416;9129;15;7108;6469;59;14;4317;6469;59
7505;1393;6;2475;3535;34;4;1337;3535;34
2299;3955;14;6766;7839;72;12;4674;7839;72
8097;3608;8;2933;4157;38;7;2019;4157;38
6652;629;18;9998;10526;97;18;6892;10526;97
2168;376;2;814;1939;22;3;413;1939;22
2568;7788;16;8859;7734;69;17;6470;7734;69
8234;8770;12;5463;4513;47;8;2904;4513;47
649;9407;18;9481;9406;86;18;6967;9406;86
4875;9707;12;5011;6370;54;12;4272;6370;54
57;5652;16;6416;4867;47;7;2428;4867;47
8148;1180;12;5090;4569;38;8;2931;4569;38
465;2267;13;6219;8104;73;11;3957;8104;73
4055;3978;11;5335;4739;41;11;3138;4739;41
5535;3451;6;2417;3462;37;6;1650;3462;37
5018;9661;14;6712;5634;55;12;4305;5634;55
9414;4183;16;7135;6183;60;8;3018;6183;60
239;3199;4;1670;2438;20;3;809;2438;20
2255;6205;2;122;770;8;0;86;770;8
2356;7811;5;1789;3858;40;6;1607;3858;40
2574;1547;17;8647;9363;78;23;6774;9363;78
8038;6191;2;931;2424;20;2;685;2424;20
6623;7294;9;3453;5714;56;8;3044;5714;56
4433;359;2;999;1907;20;1;554;1907;20
5183;7048;1;292;1089;8;0;165;1089;8
8610;3895;3;989;1922;17;2;514;1922;17
6391;5645;8;3351;3781;34;7;2120;3781;34
221;4685;12;5072;6627;61;9;3270;6627;61
147;5915;7;2700;4064;38;6;1983;4064;38
2746;2417;2;732;1961;23;2;596;1961;23
6481;4867;15;7544;7301;73;18;6017;7301;73
6410;9250;16;7702;6268;55;14;4557;6268;55
6421;2744;8;3146;4495;40;8;2698;4495;40
2776;6863;2;610;1504;15;1;350;1504;15
5834;7683;4;1036;1859;19;4;489;1859;19
1211;4142;20;7623;6417;55;15;4906;6417;55
7058;6848;10;3539;5500;57;9;2955;5500;57
4584;3820;9;3919;3789;34;5;1626;3789;34
318;7401;17;7645;7259;74;15;5398;7259;74
5732;306;7;3104;5129;49;9;2707;5129;49
889;8637;16;6563;5270;42;11;3067;5270;42
7686;4176;12;4962;5307;46;13;4120;5307;46
8142;5821;10;3872;5212;50;9;2858;5212;50
8763;8841;1;248;1159;12;0;177;1159;12
187;8547;0;93;587;4;1;47;587;4
1156;6586;12;5695;7478;65;14;5061;7478;65
8717;9855;5;1528;2323;21;3;749;2323;21
9850;2568;1;552;1369;16;1;272;1369;16
4858;5903;2;701;1555;16;0;343;1555;16
4209;7941;17;7949;8680;81;12;4301;8680;81
5998;9850;16;8058;7202;58;15;5406;7202;58
9690;4959;9;3121;3536;30;4;1426;3536;30
7245;3097;13;6016;4711;49;10;2632;4711;49
2002;9701;11;5390;7413;64;14;4791;7413;64
5128;6754;17;8335;8737;74;12;4622;8737;74
3608;7639;5;1923;2615;24;3;947;2615;24
7530;2979;12;5812;7056;70;15;5038;7056;70
9772;2009;15;7433;5930;50;12;4143;5930;50
866;6568;3;1111;1979;17;2;561;1979;17
4035;8899;17;9755;9717;100;18;6613;9717;100
3723;9769;11;5048;5544;49;11;4131;5544;49
8919;5832;7;2238;2834;26;4;1115;2834;26
8870;1234;17;9285;8500;83;18;6564;8500;83
2171;6513;18;9734;8382;72;13;5070;8382;72
6409;9744;16;7531;7092;68;14;5174;7092;68
5116;9654;5;1466;2422;22;2;882;2422;22
4769;5525;11;4004;3920;39;4;1516;3920;39
643;5048;3;1218;2429;24;4;802;2429;24
1363;6489;13;5554;7455;68;10;3700;7455;68
424;9614;6;2143;3466;35;7;1625;3466;35
2865;253;8;3028;3299;28;5;1468;3299;28
2064;5177;15;7326;5780;47;11;4152;5780;47
5032;4092;15;7926;8236;74;16;5668;8236;74
8374;8806;8;2868;5429;52;9;2572;5429;52
2821;177;15;6982;5321;45;8;2313;5321;45
1784;4816;16;9787;10170;99;18;6296;10170;99
3960;7423;16;7346;5859;55;12;4126;5859;55
9736;5040;16;8126;6557;58;15;5368;6557;58
8768;1329;15;7075;6766;63;15;5248;6766;63
9123;5410;13;5309;6477;60;12;4088;6477;60
8998;7663;10;4411;5755;56;11;3653;5755;56
6591;3813;10;3533;3612;33;5;1478;3612;33
182;5865;16;7866;7103;64;17;6126;7103;64
9325;8350;12;4872;5183;52;11;2864;5183;52
8088;67;18;8502;9609;89;14;5234;9609;89
1038;2681;16;8119;9582;79;16;5590;9582;79
6637;3022;19;7741;9015;84;64;6529;9015;84
369;2414;59;8678;8861;86;73;6325;8861;86
7733;6798;5;1186;2135;19;3;698;2135;19
4890;908;17;5932;7216;63;17;4584;7216;63
1565;877;23;6713;5946;59;30;3855;5946;59
8575;1781;46;5783;7615;70;45;5205;7615;70
4885;3259;26;5558;7152;70;61;4813;7152;70
4124;7669;46;7877;7640;65;65;5402;7640;65
5648;3232;43;9177;9658;86;59;6988;9658;86
3126;927;38;5774;6296;54;27;3579;6296;54
1893;3792;22;8139;8565;67;27;5894;8565;67
764;8070;23;2410;4350;38;39;2032;4350;38
8786;3434;83;8255;7236;66;32;5057;7236;66
458;3222;72;6514;7647;72;28;4733;7647;72
6656;8509;31;8687;9525;78;38;6802;9525;78
8631;1677;12;2297;2857;22;5;1133;2857;22
5633;712;8;1214;2106;21;4;672;2106;21
7647;8809;35;9483;9090;87;68;6993;9090;87
3782;3500;15;2505;3051;26;9;1082;3051;27
1051;5566;23;6474;6222;57;19;3832;6222;57
2525;7407;21;6321;8602;80;21;4913;8602;80
7131;4916;4;1214;2711;27;6;932;2711;27
2584;8704;8;2465;2956;23;4;927;2956;23
1669;8971;6;2305;2940;23;3;1243;2940;25
6025;2;9;3203;3535;32;5;1792;3535;32
7319;5212;11;3743;6453;62;18;3343;6453;62
2265;3128;19;4349;5229;47;19;3079;5229;47
2521;622;31;8362;9806;90;32;5922;9806;90
5752;4267;32;7573;8896;80;31;6460;8896;80
6366;6562;18;5174;4498;42;17;2858;4498;42
7534;1355;7;1484;2315;25;7;757;2315;25
1721;6299;35;9108;9421;80;35;6719;9421;79
8256;9599;31;8407;8004;66;31;5630;8004;66
77;6749;11;2235;2901;29;3;914;2901;29
6206;3994;7;2270;3524;37;5;1429;3524;37
6428;2465;11;4525;3999;39;7;2032;3999;39
7738;9149;9;2932;3356;31;7;1540;3356;31
5281;930;9;3365;4434;37;9;2487;4434;37
8019;3779;15;7348;8305;77;18;5776;8305;77
25;2839;10;3426;3499;38;6;1666;3499;38
8143;236;1;564;2039;21;2;392;2039;21
3259;2717;12;3825;4362;45;9;2779;4362;45
3271;2890;14;5117;6024;54;12;3607;6024;54
825;5825;17;7948;8640;84;19;6716;8640;84
3228;8050;7;2839;3191;34;4;1110;3191;34
6782;263;12;4866;5142;52;9;3003;5142;52
199;1231;19;9577;8480;69;17;5932;8480;69
6807;7353;18;9179;9781;80;19;7261;9781;80
30;2889;16;8464;8259;70;18;6441;8259;70
895;5055;14;6092;4932;45;12;3463;4932;45
8995;9308;9;3447;3987;36;8;2313;3987;36
7155;2600;12;5531;6014;58;13;4279;6014;58
342;201;14;4856;5125;51;13;3693;5125;51
1268;5699;18;7019;5868;55;9;3390;5868;55
2427;838;8;3280;4259;42;7;2257;4259;42
6234;7884;17;8112;8741;81;22;6511;8741;81
7142;4274;10;3133;3345;34;4;1358;3345;34
6789;9958;23;9293;8340;74;27;6532;8340;74
195;6937;9;2243;3845;36;6;1531;3845;36
1359;9969;14;4532;4160;38;5;1869;4160;38
6306;9856;18;8779;9162;78;22;6411;9162;78
6878;3561;14;6095;8066;76;12;4354;8066;76
8767;398;16;7381;7313;68;14;4801;7313;68
342;123;18;9028;8033;75;16;6053;8033;75
1744;5992;18;9421;9310;88;15;5440;9310;88
298;1204;17;9985;9236;85;16;5873;9236;85
4983;3031;6;2150;3557;37;6;1629;3557;37
642;6343;17;6677;7039;64;22;5538;7039;64
55;5255;18;7389;8643;57;13;4211;8643;57
5369;2443;16;6112;6571;58;17;5177;6571;58
5124;2271;16;7642;8870;69;17;6066;8870;69
3854;1743;6;2487;3389;29;6;1582;3389;29
8803;7592;17;6639;5035;48;13;3266;5035;47
8378;1131;17;9593;10930;103;22;7409;10930;103
2576;2235;16;7678;7942;75;17;6166;7942;75
9601;8916;4;1618;2594;22;2;834;2594;22
6287;2716;15;7087;9659;90;15;5636;9659;90
7921;3371;19;8965;6426;64;11;3726;6426;64
2842;2285;17;9564;8142;74;16;5976;8142;75
1992;4180;17;8489;7368;63;15;5649;7368;63
4937;8960;4;1249;2113;21;1;633;2113;21
5314;3150;6;2395;4482;40;7;2059;4482;40
511;2077;16;8435;7902;64;16;6161;7902;64
2463;7923;9;3005;3347;29;3;1091;3347;29
4401;9772;13;5549;6316;50;12;4417;6316;50
5987;3133;15;7921;8366;77;21;6754;8366;77
2849;320;17;9530;6591;59;11;4134;6591;59
4167;963;8;2873;3754;35;5;1899;3754;35
7897;2257;17;9206;9215;87;19;7019;9215;87
9870;9775;15;7043;6948;58;14;4809;6948;58
5220;1203;2;389;1162;13;0;185;1162;13
6962;350;7;2657;3821;38;7;1998;3821;38
3446;8216;16;9391;10070;92;19;6804;10070;92
2508;1347;12;5446;6669;63;12;4323;6669;63
9995;1471;10;4027;4413;40;6;2149;4413;40
1970;6040;18;9707;10868;98;20;7564;10868;98
7757;3303;16;8140;6642;62;14;4952;6642;62
7002;2706;0;134;696;9;1;73;696;9
6351;1428;16;8304;8601;80;17;6014;8601;80
3693;975;14;6495;7907;64;12;3911;7907;64
2806;6412;16;7340;7845;81;17;6107;7845;81
2183;2255;2;1171;3352;20;3;843;3352;20
7064;8159;10;4046;3895;34;7;2151;3895;34
6971;61;10;4093;4599;43;7;2383;4599;43
7692;6385;3;727;1868;17;1;479;1868;17
6515;1016;13;5182;6143;54;11;3974;6143;54
8961;9766;16;9171;7756;69;15;5849;7756;69
4789;4370;16;7537;7380;67;12;4138;7380;67
8859;6984;4;1402;3222;32;3;1198;3222;33
1602;8916;1;150;708;9;0;82;708;9
9688;7592;8;3138;5390;43;7;2590;5390;43
5192;1900;3;1022;2887;29;2;822;2887;29
4512;7711;11;4861;4338;39;6;1848;4338;39
7495;1092;2;866;1780;18;1;498;1780;18
2011;63;17;8688;9664;82;18;6885;9664;82
1360;4976;6;2080;2850;23;5;1178;2850;23
3628;5899;12;6021;7632;61;13;4772;7632;61
9736;9332;17;9448;7797;73;18;5274;7797;73
75;1199;17;7740;8463;77;16;6113;8463;77
1677;6975;8;2917;3893;35;5;1877;3893;35
1489;3421;9;3043;3458;34;6;1769;3458;34
8256;664;16;7335;7329;69;16;6267;7329;69
2076;3862;9;3266;4563;42;8;2627;4563;42
3200;5876;14;7112;5599;47;14;3595;5599;47
2082;738;3;1429;2385;22;3;872;2385;22
5080;9985;6;1928;3531;32;4;1194;3531;32
6115;524;14;6262;4988;48;10;3203;4988;48
1262;1331;7;2416;2952;26;2;857;2952;26
9111;6412;11;5138;5571;53;11;3509;5571;53
5308;2520;11;4503;4040;36;7;2311;4040;36
5110;866;12;4642;5895;49;11;4013;5895;49
8539;6393;17;9296;10336;96;16;6290;10336;96
4166;8604;18;9369;8717;77;18;6741;8717;77
7163;2863;10;4458;6354;60;11;3900;6354;60
6415;1540;6;2167;2935;27;3;1174;2935;27
8928;5936;2;630;2093;21;2;519;2093;21
4363;7785;9;3644;3927;35;6;2251;3927;35
9927;6661;14;6514;6667;64;13;4612;6667;64
4153;5433;17;9026;6473;61;13;4485;6473;62
7638;6233;5;1869;3761;37;5;1571;3761;37
1664;8920;0;6;146;3;1;8;146;3
6913;2448;13;5390;4588;43;8;2768;4588;43
1680;1247;7;2401;3964;40;5;2010;3964;40
1288;1057;14;7127;6804;61;16;5434;6804;61
4213;8324;3;1341;2308;25;2;721;2308;25
2382;6306;17;8637;6724;59;14;4868;6724;59
7909;8081;16;7324;6535;65;10;3742;6535;65
7428;7198;16;8086;7612;72;15;5678;7612;72
8073;4212;6;2103;3043;30;4;1307;3043;30
9988;2086;15;6920;8018;70;17;5941;8018;74
5624;2659;7;2199;2796;26;3;1139;2796;26
1722;8609;5;2158;3887;38;5;1914;3887;38
4110;9273;8;3261;4607;39;7;2097;4607;39
3292;3857;16;8845;8484;80;19;6457;8484;80
6955;7809;4;1284;2128;22;2;751;2128;22
3227;1316;14;6084;6243;55;9;3517;6243;55
8552;5022;13;5213;4438;48;7;2491;4438;48
1153;4771;17;9207;10278;96;19;7025;10278;96
213;6821;15;6570;5087;43;11;3534;5087;43
2410;9819;18;9475;9356;84;15;5872;9356;84
2254;8696;10;4092;4016;35;8;2241;4016;35
208;533;11;5297;4535;41;6;1717;4535;41
796;2384;9;3524;4889;49;9;2990;4889;49
4766;3380;14;6652;8769;81;16;5947;8769;81
7511;5750;17;6745;5086;43;11;3657;5086;43
8486;4731;22;9187;8934;78;31;6806;8934;78
8649;8990;22;4805;5636;55;11;2367;5636;55
6910;5240;2;489;1345;15;2;273;1345;15
6174;6528;22;6939;7214;69;29;5720;7214;69
9076;1953;15;3077;4778;48;19;2691;4778;48
4232;9508;3;238;925;10;9;167;925;10
9427;602;25;3359;4093;33;15;1970;4093;33
3406;1962;29;5303;7545;70;26;4235;7545;70
670;5856;17;5225;4700;44;11;2821;4700;44
1748;915;20;4847;5868;49;29;4067;5868;49
5385;484;35;9648;8698;79;85;6652;8698;79
5014;6159;13;1999;4065;36;11;1725;4065;36
1335;2615;6;1261;2227;20;7;778;2227;20
2799;3508;24;4985;6269;61;13;3570;6269;61
4957;9999;16;4681;5054;53;47;3523;5054;53
7430;4407;38;3972;3784;38;9;1856;3784;38
8277;1667;29;7887;9062;85;38;6593;9062;85
119;3051;13;2314;2848;29;7;899;2848;29
4448;6905;16;2935;3848;35;13;1948;3848;35
3184;4931;33;9550;9560;88;34;5772;9560;88
2579;2313;23;5643;5209;50;15;3142;5209;50
1090;6613;10;2445;3610;31;14;1686;3610;31
1538;6286;11;2914;4735;40;15;2496;4735;40
3159;910;49;8182;8350;77;40;6312;8350;77
330;8089;10;853;2026;15;6;546;2026;15
6115;4796;6;816;1771;15;4;428;1771;15
7;1361;24;6488;6747;59;61;5449;6747;59
6002;6843;57;8140;8392;76;39;5890;8392;76
8198;4923;45;6999;7418;65;20;4649;7418;65
3649;7775;45;3976;4747;43;27;3162;4747;43
2709;7185;13;328;1423;13;16;216;1423;13
3513;6955;103;7188;7487;61;76;6181;7487;61
3447;4834;29;7960;9669;76;31;5957;9669;76
5990;5692;9;1362;2894;27;6;914;2894;27
675;8695;6;678;2748;25;6;621;2748;25
3879;1542;22;4319;3989;38;10;2220;3989;38
4700;9693;29;9413;9668;83;22;5680;9668;83
7854;8153;13;3206;3560;33;5;1390;3560;33
5340;740;19;4802;4221;35;9;2503;4221;35
6886;1758;22;9691;8840;82;16;5774;8840;82
233;147;15;6108;7274;67;13;4353;7274;66
3620;2244;17;7728;8248;74;13;4643;8248;74
9945;9477;10;3417;3525;35;8;1583;3525;35
7605;9313;17;7389;7390;66;18;5283;7390;66
3682;7316;10;3675;5810;56;11;3181;5810;56
6519;6839;8;3176;3876;36;7;1840;3876;36
538;3504;17;8872;8728;86;15;5334;8728;86
4133;5718;7;2936;4692;41;8;2153;4692;41
9805;3004;8;3009;4761;43;10;2457;4761;43
3546;2951;17;9828;9201;75;18;6567;9201;75
5693;9302;15;7110;6281;63;14;5106;6281;63
295;8108;12;5193;5049;49;11;3579;5049;49
8436;8257;12;6363;7752;68;14;4639;7752;68
3487;4530;12;5275;4854;51;9;2953;4854;51
4933;353;15;7352;8877;82;17;6067;8877;82
9167;5408;16;8429;9989;88;16;5950;9989;88
688;2050;16;9007;7568;68;17;5800;7568;68
2651;6559;1;404;1232;15;1;190;1232;15
6228;3877;2;1049;1998;17;3;421;1998;17
8484;6581;5;2296;2877;28;4;1185;2877;28
7118;7447;6;2475;3254;27;4;1114;3254;27
2309;1199;2;613;1959;20;2;410;1959;20
7808;5792;17;9086;9515;86;17;6690;9515;86
2333;3851;7;1895;3520;36;4;1303;3520;36
1629;1653;10;4225;4891;40;9;2831;4891;40
7591;9551;12;5237;7300;66;11;4298;7300;66
8417;7195;12;5158;5713;54;12;3507;5713;54
6228;7610;20;9778;10443;92;22;7156;10443;92
782;3577;15;6099;6512;52;9;2796;6512;52
8907;7189;19;7913;8416;75;23;6497;8416;75
5473;5816;13;3083;3375;31;7;1580;3375;31
6279;6614;12;4327;4691;41;11;3005;4691;41
1698;1722;19;9409;6622;62;14;4279;6622;62
4382;6081;16;5566;5408;44;11;3062;5408;44
9322;2644;7;2247;4333;35;7;1954;4333;35
6545;5274;15;5279;6133;56;16;3007;6133;56
