source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
1406;2762;4;698;1590;15;3;348;1590;15
1770;4571;21;4017;5372;51;22;3473;5372;51
4060;970;15;2504;2988;33;11;1208;2988;33
9753;1788;24;4742;5562;49;21;2815;5562;49
1822;3800;34;6493;7170;57;28;4326;7170;57
8565;9560;32;6220;7099;56;28;4318;7099;56
6508;2462;13;1988;3418;34;11;1394;3418;34
557;9066;24;4535;5487;54;30;3541;5487;54
2805;7363;42;7983;8642;70;40;6646;8642;70
151;4579;23;4619;7156;66;25;4019;7156;66
846;5731;25;5337;4384;48;18;2639;4384;48
5228;178;21;3840;3805;31;13;2061;3805;31
1002;7868;8;1394;2489;22;7;906;2489;22
7500;7695;16;2819;4415;41;14;1936;4415;41
4598;4899;34;7706;6360;58;25;3638;6360;58
2803;5877;36;9491;7912;75;36;6079;7912;75
8411;1025;32;6995;7377;67;28;4546;7377;63
3604;2234;24;4944;5466;53;24;3454;5466;53
3270;6798;20;3496;3990;38;34;2238;3990;38
3905;4572;27;6053;7168;63;29;5077;7168;63
4164;4312;12;2357;3953;38;11;1621;3953;38
3821;1593;0;23;230;4;0;13;230;4
8055;4544;33;9635;7358;66;29;5000;7358;66
2600;2443;29;5647;6337;52;27;4900;6337;52
6070;545;35;9371;9701;86;38;7144;9701;86
5162;1822;25;5677;5127;51;18;2810;5127;51
9680;1726;33;9578;9433;83;35;6573;9433;83
9099;3743;35;8989;7486;73;29;5306;7486;73
4417;198;6;951;1968;17;4;540;1968;17
7278;6243;8;1258;2103;24;5;627;2103;24
3069;1207;3;606;1440;14;3;297;1440;14
7150;6562;33;6935;7214;71;33;5660;7214;71
7289;6684;22;4203;4768;41;20;3159;4768;41
113;1694;37;7554;5362;48;27;3766;5362;48
7129;6484;0;152;739;8;2;93;739;8
9689;2980;12;1970;2669;32;5;716;2669;32
6052;3185;20;3663;5183;54;16;2707;5183;54
4617;8893;32;6986;5746;50;23;3680;5746;50
7635;7817;37;9773;11334;99;43;7419;11334;99
997;3073;3;555;1558;17;4;362;1558;17
537;9261;29;6345;4771;35;15;2352;4771;34
7698;2105;28;6613;8698;44;22;3895;8698;44
2845;6612;6;745;2031;26;4;488;2031;26
9068;927;34;7960;5366;56;16;2860;5366;56
2306;9427;33;7910;6736;61;28;5322;6736;61
2166;2724;5;650;1495;16;3;340;1495;16
8311;235;7;1172;3666;35;8;1019;3666;35
220;1806;9;1466;2295;24;5;778;2295;24
186;5359;26;5180;4836;43;19;3346;4836;43
1813;236;13;2562;3330;29;12;1565;3330;29
9944;7216;23;4667;5284;49;23;3465;5284;49
6165;9880;13;1951;2655;25;8;1037;2655;25
5536;7383;23;4349;4771;44;21;3219;4771;44
8814;5128;34;8290;8446;78;33;5929;8446;78
1957;8606;30;7659;6013;52;22;3307;6013;52
6310;9664;22;4567;5382;50;19;3176;5382;50
9538;5739;32;8561;8796;76;36;5494;8796;76
8563;5047;12;1618;2416;23;5;782;2416;23
7815;5674;30;8659;9482;90;29;5712;9482;90
8835;8964;34;8984;8203;79;33;6199;8203;79
4514;6374;2;443;1302;16;2;255;1302;16
6697;2118;6;1026;2271;22;6;658;2271;22
6041;4932;12;1958;2651;22;7;1020;2651;22
5585;8157;28;6335;8485;76;36;5470;8485;76
8084;8557;24;4979;6155;52;22;4131;6155;52
997;6872;22;4970;6850;54;25;4386;6850;54
5128;9237;33;8619;8943;91;37;6891;8943;91
2024;892;26;4768;4325;40;16;2572;4325;40
1757;9100;25;5545;6506;59;26;4570;6506;59
6895;285;34;8635;8083;77;35;6649;8083;77
4433;1041;35;4661;4690;41;19;3105;4690;41
2848;4348;20;4140;5119;40;19;3057;5119;40
4213;238;4;701;1624;16;3;295;1624;16
7042;5037;28;6141;5544;50;25;4357;5544;50
1749;4276;9;1437;3140;32;6;994;3140;29
6324;2612;15;2615;3132;26;13;1458;3132;26
245;4868;6;1005;2335;23;5;688;2335;23
2681;3180;29;5421;6919;62;30;4729;6919;62
5703;3430;40;9132;9775;95;42;6790;9775;95
1537;932;17;2651;4816;50;17;2353;4816;50
9801;2298;40;9133;8936;73;45;7042;8936;74
9028;9558;18;2814;4213;40;13;1599;4213;40
8156;5529;17;2371;4813;43;15;2038;4813;43
7639;8980;30;5515;5757;55;31;3720;5757;55
3199;1862;28;5554;7344;64;30;4703;7344;64
8624;3713;23;4200;4314;42;14;1915;4314;42
6345;7239;31;7536;6862;67;31;5296;6862;67
6998;8186;12;1916;3967;35;12;1707;3967;35
2422;6986;3;399;1183;13;1;192;1183;13
994;7407;33;6882;7869;74;40;5205;7869;74
441;2982;24;3323;5098;11;15;2023;5098;12
946;3906;16;2632;3271;29;11;1531;3271;29
3759;5551;33;7472;8478;78;36;5794;8478;78
1804;7387;7;985;2443;21;4;712;2443;21
9764;1413;14;1953;3086;32;9;1262;3086;32
8976;2517;30;5914;5572;49;25;3977;5572;49
1679;3994;20;3672;3880;38;12;1660;3880;38
6582;3017;35;8731;9746;92;41;6242;9746;92
5096;4926;15;2235;2829;23;9;1215;2829;23
5830;9365;21;3401;3691;31;12;1644;3691;31
2635;4729;9;1367;3227;29;13;1135;3227;29
3382;7192;38;6116;6924;60;37;5229;6924;60
6900;2660;29;4834;5743;54;32;4253;5743;54
9054;2380;49;9454;7658;77;47;5607;7658;73
8985;6580;34;6220;6467;55;34;5048;6467;55
935;5313;37;7044;5099;39;18;2654;5099;39
6215;5700;35;7153;7329;67;32;5212;7329;67
3458;3026;2;187;1111;14;1;133;1111;14
501;734;19;3293;4618;45;19;2332;4618;45
1174;1398;9;1612;2411;28;7;782;2411;28
2933;4917;38;8558;7516;68;45;6280;7516;68
8033;3782;37;5961;6874;60;33;5071;6874;60
6537;7650;37;8042;9812;93;39;6796;9812;93
9599;4662;35;8053;8924;79;39;6717;8924;79
34;6474;23;4136;3919;36;16;2213;3919;36
6136;7393;29;5931;5488;48;27;4378;5488;48
8947;2232;38;8666;7998;72;27;4717;7998;72
7204;5829;34;7311;9043;81;29;4621;9043;81
7060;1868;5;661;1531;10;4;313;1531;10
1978;9736;2;324;1080;11;2;166;1080;11
4482;6671;33;7807;9807;85;42;6609;9807;85
4134;8326;5;748;2077;20;19;436;2077;20
1412;9538;3;324;1074;11;1;167;1074;11
4568;584;43;9955;10038;88;42;6947;10038;88
5481;8322;34;7201;7685;69;34;5483;7685;69
9881;2035;44;7721;7640;66;40;5890;7640;66
1357;106;22;4321;6399;56;24;3666;6399;56
4441;282;2;237;960;10;1;129;960;10
2363;2726;11;1596;3569;31;10;1413;3569;31
9940;1376;40;8795;7121;66;37;4597;7121;66
5355;8159;49;7904;8838;85;45;6704;8838;85
3219;6862;14;1964;3425;33;11;1578;3425;33
4828;6071;36;7529;9051;81;38;6634;9051;81
9982;9933;5;656;2075;18;3;425;2075;18
9565;5955;27;5424;7038;62;32;4683;7038;62
2719;8433;16;2701;3818;38;11;1308;3818;38
7270;2640;16;2546;3178;27;13;1422;3178;27
3634;4563;40;7922;9627;89;46;6728;9627;89
8100;9571;6;884;1785;19;5;493;1785;19
1416;9129;36;7108;6469;59;30;4317;6469;59
7505;1393;15;2475;3535;34;10;1337;3535;34
2299;3955;31;6766;7839;72;33;4674;7839;72
8097;3608;15;2933;4157;38;14;2019;4157;38
6652;629;38;9998;10526;97;47;6892;10526;97
2168;376;7;814;1939;22;3;413;1939;22
2568;7788;43;8859;7734;69;45;6470;7734;69
8234;8770;34;5463;4513;47;23;2904;4513;47
649;9407;44;9481;9406;86;45;6967;9406;86
4875;9707;29;5011;6370;54;31;4272;6370;54
57;5652;45;6416;4867;47;20;2428;4867;47
8148;1180;29;5090;4569;38;21;2931;4569;38
465;2267;35;6219;8104;73;26;3957;8104;73
4055;3978;29;5335;4739;41;22;3138;4739;41
5535;3451;15;2417;3462;37;13;1650;3462;37
5018;9661;32;6712;5634;55;30;4305;5634;55
9414;4183;36;7135;6183;60;20;3018;6183;60
239;3199;10;1670;2438;20;7;809;2438;20
2255;6205;0;122;770;8;2;86;770;8
2356;7811;10;1789;3858;40;10;1607;3858;40
2574;1547;40;8647;9363;78;42;6774;9363;78
8038;6191;5;931;2424;20;7;685;2424;20
6623;7294;19;3453;5714;56;19;3044;5714;56
4433;359;8;999;1907;20;5;554;1907;20
5183;7048;2;292;1089;8;3;165;1089;8
8610;3895;7;989;1922;17;4;514;1922;17
6391;5645;18;3351;3781;34;15;2120;3781;34
221;4685;26;5072;6627;61;21;3270;6627;61
147;5915;16;2700;4064;38;16;1983;4064;38
2746;2417;4;732;1961;23;6;596;1961;23
6481;4867;34;7544;7301;73;37;6017;7301;73
6410;9250;37;7702;6268;55;30;4557;6268;55
6421;2744;18;3146;4495;40;19;2698;4495;40
2776;6863;4;610;1504;15;2;350;1504;15
5834;7683;7;1036;1859;19;5;489;1859;19
1211;4142;31;7623;6417;55;29;4906;6417;55
7058;6848;19;3539;5500;57;20;2955;5500;57
4584;3820;21;3919;3789;34;13;1626;3789;34
318;7401;35;7645;7259;74;30;5398;7259;74
5732;306;17;3104;5129;49;17;2707;5129;49
889;8637;31;6563;5270;42;19;3067;5270;42
7686;4176;24;4962;5307;46;25;4120;5307;46
8142;5821;19;3872;5212;50;18;2858;5212;50
8763;8841;1;248;1159;12;2;177;1159;12
187;8547;1;93;587;4;1;47;587;4
1156;6586;27;5695;7478;65;31;5061;7478;65
8717;9855;8;1528;2323;21;7;749;2323;21
9850;2568;4;552;1369;16;3;272;1369;16
4858;5903;4;701;1555;16;2;343;1555;16
4209;7941;34;7949;8680;81;30;4301;8680;81
5998;9850;35;8058;7202;58;32;5406;7202;58
9690;4959;17;3121;3536;30;11;1426;3536;30
7245;3097;31;6016;4711;49;17;2632;4711;49
2002;9701;26;5390;7413;64;29;4791;7413;64
5128;6754;35;8335;8737;74;26;4622;8737;74
3608;7639;12;1923;2615;24;7;947;2615;24
7530;2979;31;5812;7056;70;30;5038;7056;70
9772;2009;30;7433;5930;50;25;4143;5930;50
866;6568;6;1111;1979;17;6;561;1979;17
4035;8899;35;9755;9717;100;40;6613;9717;100
3723;9769;27;5048;5544;49;26;4131;5544;49
8919;5832;12;2238;2834;26;8;1115;2834;26
8870;1234;38;9285;8500;83;36;6564;8500;83
2171;6513;36;9734;8382;72;28;5070;8382;72
6409;9744;33;7531;7092;68;29;5174;7092;68
5116;9654;8;1466;2422;22;5;882;2422;22
4769;5525;21;4004;3920;39;9;1516;3920;39
643;5048;7;1218;2429;24;7;802;2429;24
1363;6489;26;5554;7455;68;21;3700;7455;68
424;9614;11;2143;3466;35;10;1625;3466;35
2865;253;18;3028;3299;28;11;1468;3299;28
2064;5177;31;7326;5780;47;24;4152;5780;47
5032;4092;33;7926;8236;74;30;5668;8236;74
8374;8806;14;2868;5429;52;17;2572;5429;52
2821;177;30;6982;5321;45;17;2313;5321;45
1784;4816;37;9787;10170;99;34;6296;10170;99
3960;7423;37;7346;5859;55;24;4126;5859;55
9736;5040;34;8126;6557;58;33;5368;6557;58
8768;1329;32;7075;6766;63;32;5248;6766;63
9123;5410;24;5309;6477;60;23;4088;6477;60
8998;7663;22;4411;5755;56;23;3653;5755;56
6591;3813;18;3533;3612;33;10;1478;3612;33
182;5865;34;7866;7103;64;39;6126;7103;64
9325;8350;24;4872;5183;52;18;2864;5183;52
8088;67;37;8502;9609;89;29;5234;9609;89
1038;2681;32;8119;9582;79;31;5590;9582;79
6637;3022;34;7741;9015;84;38;6529;9015;84
369;2414;31;8678;8861;86;34;6325;8861;86
7733;6798;6;1186;2135;19;6;698;2135;19
4890;908;28;5932;7216;63;29;4584;7216;63
1565;877;31;6713;5946;59;22;3855;5946;59
8575;1781;26;5783;7615;70;35;5205;7615;70
4885;3259;26;5558;7152;70;30;4813;7152;70
4124;7669;32;7877;7640;65;32;5402;7640;65
5648;3232;34;9177;9658;86;37;6988;9658;86
3126;927;27;5774;6296;54;24;3579;6296;54
1893;3792;32;8139;8565;67;35;5894;8565;67
764;8070;13;2410;4350;38;15;2032;4350;38
8786;3434;40;8255;7236;66;34;5057;7236;66
458;3222;33;6514;7647;72;34;4733;7647;72
6656;8509;42;8687;9525;78;46;6802;9525;78
8631;1677;15;2297;2857;22;11;1133;2857;22
5633;712;9;1214;2106;21;6;672;2106;21
7647;8809;42;9483;9090;87;43;6993;9090;87
3782;3500;16;2505;3051;26;9;1082;3051;27
1051;5566;35;6474;6222;57;28;3832;6222;57
2525;7407;32;6321;8602;80;34;4913;8602;80
7131;4916;9;1214;2711;27;8;932;2711;27
2584;8704;18;2465;2956;23;8;927;2956;23
1669;8971;15;2305;2940;23;8;1243;2940;25
6025;2;21;3203;3535;32;14;1792;3535;32
7319;5212;20;3743;6453;62;24;3343;6453;62
2265;3128;26;4349;5229;47;22;3079;5229;47
2521;622;39;8362;9806;90;39;5922;9806;90
5752;4267;36;7573;8896;80;37;6460;8896;80
6366;6562;30;5174;4498;42;24;2858;4498;42
7534;1355;11;1484;2315;25;10;757;2315;25
1721;6299;37;9108;9421;80;41;6719;9421;79
8256;9599;38;8407;8004;66;39;5630;8004;66
77;6749;13;2235;2901;29;7;914;2901;29
6206;3994;15;2270;3524;37;11;1429;3524;37
6428;2465;28;4525;3999;39;13;2032;3999;39
7738;9149;19;2932;3356;31;10;1540;3356;31
5281;930;19;3365;4434;37;16;2487;4434;37
8019;3779;33;7348;8305;77;35;5776;8305;77
25;2839;19;3426;3499;38;12;1666;3499;38
8143;236;4;564;2039;21;5;392;2039;21
3259;2717;22;3825;4362;45;19;2779;4362;45
3271;2890;27;5117;6024;54;27;3607;6024;54
825;5825;37;7948;8640;84;42;6716;8640;84
3228;8050;20;2839;3191;34;7;1110;3191;34
6782;263;27;4866;5142;52;20;3003;5142;52
199;1231;37;9577;8480;69;35;5932;8480;69
6807;7353;43;9179;9781;80;43;7261;9781;80
30;2889;36;8464;8259;70;36;6441;8259;70
895;5055;31;6092;4932;45;23;3463;4932;45
8995;9308;21;3447;3987;36;18;2313;3987;36
7155;2600;30;5531;6014;58;26;4279;6014;58
342;201;28;4856;5125;51;25;3693;5125;51
1268;5699;30;7019;5868;55;20;3390;5868;55
2427;838;17;3280;4259;42;18;2257;4259;42
6234;7884;38;8112;8741;81;46;6511;8741;81
7142;4274;17;3133;3345;34;9;1358;3345;34
6789;9958;36;9293;8340;74;38;6532;8340;74
195;6937;13;2243;3845;36;12;1531;3845;36
1359;9969;24;4532;4160;38;16;1869;4160;38
6306;9856;37;8779;9162;78;38;6411;9162;78
6878;3561;32;6095;8066;76;25;4354;8066;76
8767;398;34;7381;7313;68;32;4801;7313;68
342;123;37;9028;8033;75;36;6053;8033;75
1744;5992;36;9421;9310;88;30;5440;9310;88
298;1204;37;9985;9236;85;39;5873;9236;85
4983;3031;12;2150;3557;37;11;1629;3557;37
642;6343;32;6677;7039;64;34;5538;7039;64
55;5255;34;7389;8643;57;33;4211;8643;57
5369;2443;45;6112;6571;58;48;5177;6571;58
5124;2271;43;7642;8870;69;47;6066;8870;69
3854;1743;18;2487;3389;29;13;1582;3389;29
8803;7592;37;6639;5035;48;26;3266;5035;47
8378;1131;45;9593;10930;103;46;7409;10930;103
2576;2235;42;7678;7942;75;55;6166;7942;75
9601;8916;13;1618;2594;22;9;834;2594;22
6287;2716;44;7087;9659;90;53;5636;9659;90
7921;3371;46;8965;6426;64;27;3726;6426;64
2842;2285;42;9564;8142;74;41;5976;8142;75
1992;4180;40;8489;7368;63;37;5649;7368;63
4937;8960;8;1249;2113;21;6;633;2113;21
5314;3150;17;2395;4482;40;16;2059;4482;40
511;2077;44;8435;7902;64;46;6161;7902;64
2463;7923;21;3005;3347;29;10;1091;3347;29
4401;9772;34;5549;6316;50;34;4417;6316;50
5987;3133;49;7921;8366;77;45;6754;8366;77
2849;320;45;9530;6591;59;31;4134;6591;59
4167;963;17;2873;3754;35;14;1899;3754;35
7897;2257;40;9206;9215;87;43;7019;9215;87
9870;9775;33;7043;6948;58;34;4809;6948;58
5220;1203;4;389;1162;13;3;185;1162;13
6962;350;16;2657;3821;38;16;1998;3821;38
3446;8216;43;9391;10070;92;45;6804;10070;92
2508;1347;34;5446;6669;63;30;4323;6669;63
9995;1471;25;4027;4413;40;18;2149;4413;40
1970;6040;45;9707;10868;98;53;7564;10868;98
7757;3303;46;8140;6642;62;36;4952;6642;62
7002;2706;2;134;696;9;2;73;696;9
6351;1428;40;8304;8601;80;40;6014;8601;80
3693;975;34;6495;7907;64;26;3911;7907;64
2806;6412;38;7340;7845;81;45;6107;7845;81
2183;2255;9;1171;3352;20;8;843;3352;20
7064;8159;27;4046;3895;34;19;2151;3895;34
6971;61;27;4093;4599;43;18;2383;4599;43
7692;6385;6;727;1868;17;5;479;1868;17
6515;1016;36;5182;6143;54;31;3974;6143;54
8961;9766;42;9171;7756;69;37;5849;7756;69
4789;4370;37;7537;7380;67;29;4138;7380;67
8859;6984;11;1402;3222;32;9;1198;3222;33
1602;8916;1;150;708;9;1;82;708;9
9688;7592;22;3138;5390;43;20;2590;5390;43
5192;1900;8;1022;2887;29;6;822;2887;29
4512;7711;30;4861;4338;39;13;1848;4338;39
7495;1092;11;866;1780;18;5;498;1780;18
2011;63;42;8688;9664;82;45;6885;9664;82
1360;4976;13;2080;2850;23;8;1178;2850;23
3628;5899;31;6021;7632;61;32;4772;7632;61
9736;9332;41;9448;7797;73;35;5274;7797;73
75;1199;38;7740;8463;77;40;6113;8463;77
1677;6975;21;2917;3893;35;12;1877;3893;35
1489;3421;20;3043;3458;34;14;1769;3458;34
8256;664;34;7335;7329;69;39;6267;7329;69
2076;3862;20;3266;4563;42;19;2627;4563;42
3200;5876;34;7112;5599;47;26;3595;5599;47
2082;738;9;1429;2385;22;8;872;2385;22
5080;9985;12;1928;3531;32;8;1194;3531;32
6115;524;31;6262;4988;48;23;3203;4988;48
1262;1331;17;2416;2952;26;8;857;2952;26
9111;6412;27;5138;5571;53;23;3509;5571;53
5308;2520;24;4503;4040;36;15;2311;4040;36
5110;866;24;4642;5895;49;26;4013;5895;49
8539;6393;37;9296;10336;96;37;6290;10336;96
4166;8604;38;9369;8717;77;41;6741;8717;77
7163;2863;27;4458;6354;60;25;3900;6354;60
6415;1540;15;2167;2935;27;10;1174;2935;27
8928;5936;4;630;2093;21;5;519;2093;21
4363;7785;23;3644;3927;35;17;2251;3927;35
9927;6661;33;6514;6667;64;29;4612;6667;64
4153;5433;39;9026;6473;61;30;4485;6473;62
7638;6233;10;1869;3761;37;11;1571;3761;37
1664;8920;1;6;146;3;1;8;146;3
6913;2448;27;5390;4588;43;19;2768;4588;43
1680;1247;13;2401;3964;40;15;2010;3964;40
1288;1057;32;7127;6804;61;34;5434;6804;61
4213;8324;9;1341;2308;25;5;721;2308;25
2382;6306;37;8637;6724;59;32;4868;6724;59
7909;8081;31;7324;6535;65;23;3742;6535;65
7428;7198;39;8086;7612;72;36;5678;7612;72
8073;4212;13;2103;3043;30;9;1307;3043;30
9988;2086;37;6920;8018;70;35;5941;8018;74
5624;2659;11;2199;2796;26;11;1139;2796;26
1722;8609;14;2158;3887;38;12;1914;3887;38
4110;9273;18;3261;4607;39;13;2097;4607;39
3292;3857;37;8845;8484;80;40;6457;8484;80
6955;7809;10;1284;2128;22;9;751;2128;22
3227;1316;34;6084;6243;55;23;3517;6243;55
8552;5022;27;5213;4438;48;19;2491;4438;48
1153;4771;38;9207;10278;96;43;7025;10278;96
213;6821;35;6570;5087;43;26;3534;5087;43
2410;9819;46;9475;9356;84;43;5872;9356;84
2254;8696;29;4092;4016;35;20;2241;4016;35
208;533;31;5297;4535;41;14;1717;4535;41
796;2384;26;3524;4889;49;24;2990;4889;49
4766;3380;34;6652;8769;81;43;5947;8769;81
7511;5750;37;6745;5086;43;36;3657;5086;43
8486;4731;50;9187;8934;78;55;6806;8934;78
8649;8990;38;4805;5636;55;26;2367;5636;55
6910;5240;11;489;1345;15;5;273;1345;15
6174;6528;49;6939;7214;69;58;5720;7214;69
9076;1953;27;3077;4778;48;24;2691;4778;48
4232;9508;3;238;925;10;3;167;925;10
9427;602;26;3359;4093;33;20;1970;4093;33
3406;1962;37;5303;7545;70;38;4235;7545;70
670;5856;37;5225;4700;44;25;2821;4700;44
1748;915;31;4847;5868;49;30;4067;5868;49
5385;484;45;9648;8698;79;45;6652;8698;79
5014;6159;13;1999;4065;36;14;1725;4065;36
1335;2615;9;1261;2227;20;6;778;2227;20
2799;3508;31;4985;6269;61;27;3570;6269;61
4957;9999;30;4681;5054;53;28;3523;5054;53
7430;4407;27;3972;3784;38;16;1856;3784;38
8277;1667;45;7887;9062;85;48;6593;9062;85
119;3051;18;2314;2848;29;7;899;2848;29
4448;6905;19;2935;3848;35;17;1948;3848;35
3184;4931;43;9550;9560;88;49;5772;9560;88
2579;2313;35;5643;5209;50;27;3142;5209;50
1090;6613;18;2445;3610;31;16;1686;3610;31
1538;6286;26;2914;4735;40;27;2496;4735;40
3159;910;47;8182;8350;77;44;6312;8350;77
330;8089;7;853;2026;15;5;546;2026;15
6115;4796;5;816;1771;15;5;428;1771;15
7;1361;38;6488;6747;59;39;5449;6747;59
6002;6843;44;8140;8392;76;39;5890;8392;76
8198;4923;34;6999;7418;65;31;4649;7418;65
3649;7775;23;3976;4747;43;24;3162;4747;43
2709;7185;1;328;1423;13;2;216;1423;13
3513;6955;36;7188;7487;61;38;6181;7487;61
3447;4834;34;7960;9669;76;38;5957;9669;76
5990;5692;9;1362;2894;27;6;914;2894;27
675;8695;5;678;2748;25;7;621;2748;25
3879;1542;28;4319;3989;38;16;2220;3989;38
4700;9693;44;9413;9668;83;39;5680;9668;83
7854;8153;20;3206;3560;33;11;1390;3560;33
5340;740;27;4802;4221;35;18;2503;4221;35
6886;1758;43;9691;8840;82;43;5774;8840;82
233;147;32;6108;7274;67;34;4353;7274;66
3620;2244;41;7728;8248;74;32;4643;8248;74
9945;9477;21;3417;3525;35;12;1583;3525;35
7605;9313;39;7389;7390;66;35;5283;7390;66
3682;7316;22;3675;5810;56;23;3181;5810;56
6519;6839;17;3176;3876;36;14;1840;3876;36
538;3504;43;8872;8728;86;40;5334;8728;86
4133;5718;18;2936;4692;41;16;2153;4692;41
9805;3004;20;3009;4761;43;20;2457;4761;43
3546;2951;43;9828;9201;75;44;6567;9201;75
5693;9302;37;7110;6281;63;34;5106;6281;63
295;8108;29;5193;5049;49;23;3579;5049;49
8436;8257;31;6363;7752;68;28;4639;7752;68
3487;4530;27;5275;4854;51;21;2953;4854;51
4933;353;35;7352;8877;82;35;6067;8877;82
9167;5408;37;8429;9989;88;40;5950;9989;88
688;2050;45;9007;7568;68;63;5800;7568;68
2651;6559;2;404;1232;15;2;190;1232;15
6228;3877;7;1049;1998;17;5;421;1998;17
8484;6581;13;2296;2877;28;10;1185;2877;28
7118;7447;15;2475;3254;27;8;1114;3254;27
2309;1199;5;613;1959;20;3;410;1959;20
7808;5792;36;9086;9515;86;40;6690;9515;86
2333;3851;11;1895;3520;36;9;1303;3520;36
1629;1653;22;4225;4891;40;18;2831;4891;40
7591;9551;25;5237;7300;66;27;4298;7300;66
8417;7195;25;5158;5713;54;26;3507;5713;54
6228;7610;39;9778;10443;92;44;7156;10443;92
782;3577;31;6099;6512;52;21;2796;6512;52
8907;7189;38;7913;8416;75;40;6497;8416;75
5473;5816;20;3083;3375;31;11;1580;3375;31
6279;6614;25;4327;4691;41;22;3005;4691;41
1698;1722;46;9409;6622;62;28;4279;6622;62
4382;6081;29;5566;5408;44;22;3062;5408;44
9322;2644;13;2247;4333;35;18;1954;4333;35
6545;5274;33;5279;6133;56;24;3007;6133;56
