source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length;
764;8070;4;2410;4350;38;7;2033;4350;38
8786;3434;16;8255;7236;66;17;5058;7236;66
458;3222;12;6514;7647;72;15;4734;7647;72
6656;8509;14;8687;9525;78;19;6803;9525;78
8631;1677;4;2297;2857;22;5;1134;2857;22
5633;712;3;1214;2106;21;3;673;2106;21
7647;8809;14;9483;9090;87;22;6994;9090;87
3782;3500;4;2505;3051;26;4;1083;3051;27
1051;5566;13;6474;6222;57;14;3833;6222;57
2525;7407;12;6321;8602;80;16;4914;8602;80
7131;4916;2;1214;2711;27;4;933;2711;27
2584;8704;5;2465;2956;23;3;928;2956;23
1669;8971;5;2305;2940;23;4;1244;2940;25
6025;2;7;3203;3535;32;7;1793;3535;32
7319;5212;8;3743;6453;62;10;3344;6453;62
2265;3128;9;4349;5229;47;11;3080;5229;47
2521;622;13;8362;9806;90;18;5923;9806;90
5752;4267;13;7573;8896;80;21;6461;8896;80
6366;6562;10;5174;4498;42;9;2859;4498;42
7534;1355;3;1484;2315;25;3;758;2315;25
1721;6299;14;9108;9421;80;20;6720;9421;79
8256;9599;17;8407;8004;66;17;5631;8004;66
77;6749;4;2235;2901;29;4;915;2901;29
6206;3994;4;2270;3524;37;6;1430;3524;37
6428;2465;8;4525;3999;39;8;2033;3999;39
7738;9149;5;2932;3356;31;6;1541;3356;31
5281;930;7;3365;4434;37;9;2488;4434;37
8019;3779;12;7348;8305;77;17;5777;8305;77
25;2839;8;3426;3499;38;6;1667;3499;38
8143;236;1;564;2039;21;1;393;2039;21
3259;2717;7;3825;4362;45;10;2780;4362;45
3271;2890;9;5117;6024;54;11;3608;6024;54
825;5825;14;7948;8640;84;21;6717;8640;84
3228;8050;5;2839;3191;34;4;1111;3191;34
6782;263;10;4866;5142;52;11;3004;5142;52
199;1231;17;9577;8480;69;19;5933;8480;69
6807;7353;13;9179;9781;80;22;7262;9781;80
30;2889;13;8464;8259;70;18;6442;8259;70
895;5055;11;6092;4932;45;12;3464;4932;45
8995;9308;6;3447;3987;36;8;2314;3987;36
7155;2600;10;5531;6014;58;14;4280;6014;58
342;201;9;4856;5125;51;13;3694;5125;51
1268;5699;12;7019;5868;55;11;3391;5868;55
2427;838;6;3280;4259;42;8;2258;4259;42
6234;7884;14;8112;8741;81;24;6512;8741;81
7142;4274;7;3133;3345;34;6;1359;3345;34
6789;9958;13;9293;8340;74;20;6533;8340;74
195;6937;5;2243;3845;36;6;1532;3845;36
1359;9969;9;4532;4160;38;6;1870;4160;38
6306;9856;14;8779;9162;78;20;6412;9162;78
6878;3561;10;6095;8066;76;18;4355;8066;76
8767;398;12;7381;7313;68;14;4802;7313;68
342;123;14;9028;8033;75;18;6054;8033;75
1744;5992;15;9421;9310;88;19;5441;9310;88
298;1204;15;9985;9236;85;17;5874;9236;85
4983;3031;5;2150;3557;37;6;1630;3557;37
642;6343;13;6677;7039;64;18;5539;7039;64
55;5255;13;7389;8643;57;14;4212;8643;57
5369;2443;10;6112;6571;58;17;5178;6571;58
5124;2271;14;7642;8870;69;17;6067;8870;69
3854;1743;6;2487;3389;29;6;1583;3389;29
8803;7592;12;6639;5035;48;10;3267;5035;47
8378;1131;15;9593;10930;103;22;7410;10930;103
2576;2235;14;7678;7942;75;19;6167;7942;75
9601;8916;4;1618;2594;22;2;835;2594;22
6287;2716;13;7087;9659;90;16;5637;9659;90
7921;3371;15;8965;6426;64;11;3727;6426;64
2842;2285;15;9564;8142;74;19;5977;8142;75
1992;4180;14;8489;7368;63;18;5650;7368;63
4937;8960;3;1249;2113;21;2;634;2113;21
5314;3150;4;2395;4482;40;8;2060;4482;40
511;2077;12;8435;7902;64;20;6162;7902;64
2463;7923;6;3005;3347;29;3;1092;3347;29
4401;9772;9;5549;6316;50;15;4418;6316;50
5987;3133;18;7921;8366;77;20;6755;8366;77
2849;320;15;9530;6591;59;13;4135;6591;59
4167;963;6;2873;3754;35;6;1900;3754;35
7897;2257;15;9206;9215;87;20;7020;9215;87
9870;9775;13;7043;6948;58;14;4810;6948;58
5220;1203;2;389;1162;13;0;186;1162;13
6962;350;6;2657;3821;38;6;1999;3821;38
3446;8216;15;9391;10070;92;23;6805;10070;92
2508;1347;10;5446;6669;63;13;4324;6669;63
9995;1471;7;4027;4413;40;8;2150;4413;40
1970;6040;14;9707;10868;98;23;7565;10868;98
7757;3303;13;8140;6642;62;17;4953;6642;62
7002;2706;0;134;696;9;1;74;696;9
6351;1428;15;8304;8601;80;17;6015;8601;80
3693;975;13;6495;7907;64;13;3912;7907;64
2806;6412;13;7340;7845;81;18;6108;7845;81
2183;2255;3;1171;3352;20;3;844;3352;20
7064;8159;9;4046;3895;34;8;2152;3895;34
6971;61;7;4093;4599;43;8;2384;4599;43
7692;6385;2;727;1868;17;1;480;1868;17
6515;1016;10;5182;6143;54;12;3975;6143;54
8961;9766;15;9171;7756;69;18;5850;7756;69
4789;4370;16;7537;7380;67;16;4139;7380;67
8859;6984;3;1402;3222;32;4;1199;3222;33
1602;8916;0;150;708;9;1;83;708;9
9688;7592;7;3138;5390;43;8;2591;5390;43
5192;1900;3;1022;2887;29;3;823;2887;29
4512;7711;9;4861;4338;39;7;1849;4338;39
7495;1092;3;866;1780;18;2;499;1780;18
2011;63;15;8688;9664;82;20;6886;9664;82
1360;4976;4;2080;2850;23;5;1179;2850;23
3628;5899;12;6021;7632;61;14;4773;7632;61
9736;9332;15;9448;7797;73;17;5275;7797;73
75;1199;12;7740;8463;77;19;6114;8463;77
1677;6975;6;2917;3893;35;7;1878;3893;35
1489;3421;8;3043;3458;34;7;1770;3458;34
8256;664;13;7335;7329;69;21;6268;7329;69
2076;3862;7;3266;4563;42;8;2628;4563;42
3200;5876;13;7112;5599;47;12;3596;5599;47
2082;738;3;1429;2385;22;6;873;2385;22
5080;9985;5;1928;3531;32;4;1195;3531;32
6115;524;12;6262;4988;48;10;3204;4988;48
1262;1331;6;2416;2952;26;2;858;2952;26
9111;6412;11;5138;5571;53;11;3510;5571;53
5308;2520;10;4503;4040;36;7;2312;4040;36
5110;866;10;4642;5895;49;12;4014;5895;49
8539;6393;15;9296;10336;96;18;6291;10336;96
4166;8604;15;9369;8717;77;20;6742;8717;77
7163;2863;11;4458;6354;60;12;3901;6354;60
6415;1540;5;2167;2935;27;4;1175;2935;27
8928;5936;2;630;2093;21;2;520;2093;21
4363;7785;8;3644;3927;35;8;2252;3927;35
9927;6661;12;6514;6667;64;14;4613;6667;64
4153;5433;14;9026;6473;61;15;4486;6473;62
7638;6233;3;1869;3761;37;7;1572;3761;37
1664;8920;0;6;146;3;1;9;146;3
6913;2448;9;5390;4588;43;10;2769;4588;43
1680;1247;5;2401;3964;40;7;2011;3964;40
1288;1057;12;7127;6804;61;18;5435;6804;61
4213;8324;2;1341;2308;25;3;722;2308;25
2382;6306;14;8637;6724;59;16;4869;6724;59
7909;8081;12;7324;6535;65;13;3743;6535;65
7428;7198;18;8086;7612;72;18;5679;7612;72
8073;4212;4;2103;3043;30;4;1308;3043;30
9988;2086;13;6920;8018;70;20;5942;8018;74
5624;2659;4;2199;2796;26;5;1140;2796;26
1722;8609;5;2158;3887;38;6;1915;3887;38
4110;9273;7;3261;4607;39;7;2098;4607;39
3292;3857;15;8845;8484;80;20;6458;8484;80
6955;7809;2;1284;2128;22;3;752;2128;22
3227;1316;12;6084;6243;55;11;3518;6243;55
8552;5022;10;5213;4438;48;9;2492;4438;48
1153;4771;13;9207;10278;96;20;7026;10278;96
213;6821;12;6570;5087;43;13;3535;5087;43
2410;9819;15;9475;9356;84;17;5873;9356;84
2254;8696;9;4092;4016;35;8;2242;4016;35
208;533;10;5297;4535;41;6;1718;4535;41
796;2384;8;3524;4889;49;10;2991;4889;49
4766;3380;11;6652;8769;81;19;5948;8769;81
7511;5750;13;6745;5086;43;11;3658;5086;43
8486;4731;14;9187;8934;78;19;6807;8934;78
8649;8990;11;4805;5636;55;7;2368;5636;55
6910;5240;2;489;1345;15;0;274;1345;15
6174;6528;11;6939;7214;69;19;5721;7214;69
9076;1953;5;3077;4778;48;11;2692;4778;48
4232;9508;0;238;925;10;1;168;925;10
9427;602;8;3359;4093;33;7;1971;4093;33
3406;1962;9;5303;7545;70;14;4236;7545;70
670;5856;11;5225;4700;44;8;2822;4700;44
1748;915;10;4847;5868;49;14;4068;5868;49
5385;484;15;9648;8698;79;19;6653;8698;79
5014;6159;5;1999;4065;36;5;1726;4065;36
1335;2615;3;1261;2227;20;3;779;2227;20
2799;3508;10;4985;6269;61;11;3571;6269;61
4957;9999;10;4681;5054;53;12;3524;5054;53
7430;4407;8;3972;3784;38;7;1857;3784;38
8277;1667;12;7887;9062;85;21;6594;9062;85
119;3051;5;2314;2848;29;3;900;2848;29
4448;6905;8;2935;3848;35;9;1949;3848;35
3184;4931;15;9550;9560;88;17;5773;9560;88
2579;2313;11;5643;5209;50;10;3143;5209;50
1090;6613;4;2445;3610;31;7;1687;3610;31
1538;6286;5;2914;4735;40;12;2497;4735;40
3159;910;14;8182;8350;77;19;6313;8350;77
330;8089;2;853;2026;15;2;547;2026;15
6115;4796;2;816;1771;15;2;429;1771;15
7;1361;13;6488;6747;59;16;5450;6747;59
6002;6843;14;8140;8392;76;18;5891;8392;76
8198;4923;13;6999;7418;65;15;4650;7418;65
3649;7775;7;3976;4747;43;11;3163;4747;43
2709;7185;0;328;1423;13;1;217;1423;13
3513;6955;15;7188;7487;61;18;6182;7487;61
3447;4834;13;7960;9669;76;18;5958;9669;76
5990;5692;3;1362;2894;27;3;915;2894;27
675;8695;1;678;2748;25;3;622;2748;25
3879;1542;9;4319;3989;38;7;2221;3989;38
4700;9693;14;9413;9668;83;19;5681;9668;83
7854;8153;8;3206;3560;33;5;1391;3560;33
5340;740;9;4802;4221;35;9;2504;4221;35
6886;1758;15;9691;8840;82;19;5775;8840;82
233;147;11;6108;7274;67;15;4354;7274;66
3620;2244;12;7728;8248;74;16;4644;8248;74
9945;9477;8;3417;3525;35;7;1584;3525;35
7605;9313;13;7389;7390;66;16;5284;7390;66
3682;7316;6;3675;5810;56;11;3182;5810;56
6519;6839;7;3176;3876;36;6;1841;3876;36
538;3504;15;8872;8728;86;15;5335;8728;86
4133;5718;7;2936;4692;41;8;2154;4692;41
9805;3004;6;3009;4761;43;9;2458;4761;43
3546;2951;14;9828;9201;75;19;6568;9201;75
5693;9302;12;7110;6281;63;17;5107;6281;63
295;8108;10;5193;5049;49;11;3580;5049;49
8436;8257;12;6363;7752;68;24;4640;7752;68
3487;4530;11;5275;4854;51;10;2954;4854;51
4933;353;12;7352;8877;82;18;6068;8877;82
9167;5408;14;8429;9989;88;17;5951;9989;88
688;2050;14;9007;7568;68;21;5801;7568;68
2651;6559;1;404;1232;15;1;191;1232;15
6228;3877;3;1049;1998;17;1;422;1998;17
8484;6581;4;2296;2877;28;5;1186;2877;28
7118;7447;6;2475;3254;27;4;1115;3254;27
2309;1199;1;613;1959;20;1;411;1959;20
7808;5792;15;9086;9515;86;20;6691;9515;86
2333;3851;4;1895;3520;36;4;1304;3520;36
1629;1653;9;4225;4891;40;10;2832;4891;40
7591;9551;10;5237;7300;66;14;4299;7300;66
8417;7195;11;5158;5713;54;12;3508;5713;54
6228;7610;14;9778;10443;92;21;7157;10443;92
782;3577;10;6099;6512;52;10;2797;6512;52
8907;7189;13;7913;8416;75;20;6498;8416;75
5473;5816;7;3083;3375;31;5;1581;3375;31
6279;6614;8;4327;4691;41;10;3006;4691;41
