source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
1784;4816;26;9787;10170;99;26;6296;10170;99
3960;7423;19;7346;5859;55;25;4126;5859;55
9736;5040;22;8126;6557;58;27;5368;6557;58
8768;1329;23;7075;6766;63;27;5248;6766;63
9123;5410;22;5309;6477;60;21;4088;6477;60
8998;7663;17;4411;5755;56;29;3653;5755;56
6591;3813;20;3533;3612;33;8;1478;3612;33
182;5865;25;7866;7103;64;27;6126;7103;64
9325;8350;12;4872;5183;52;16;2864;5183;52
8088;67;17;8502;9609;89;17;5234;9609;89
1038;2681;24;8119;9582;79;16;5590;9582;79
6637;3022;29;7741;9015;84;18;6529;9015;84
369;2414;34;8678;8861;86;45;6325;8861;86
7733;6798;8;1186;2135;19;9;698;2135;19
4890;908;27;5932;7216;63;21;4584;7216;63
1565;877;26;6713;5946;59;24;3855;5946;59
8575;1781;37;5783;7615;70;41;5205;7615;70
4885;3259;29;5558;7152;70;23;4813;7152;70
4124;7669;19;7877;7640;65;25;5402;7640;65
5648;3232;27;9177;9658;86;35;6988;9658;86
3126;927;38;5774;6296;54;26;3579;6296;54
1893;3792;45;8139;8565;67;23;5894;8565;67
764;8070;8;2410;4350;38;8;2032;4350;38
8786;3434;20;8255;7236;66;20;5057;7236;66
458;3222;20;6514;7647;72;16;4733;7647;72
6656;8509;25;8687;9525;78;23;6802;9525;78
8631;1677;9;2297;2857;22;4;1133;2857;22
5633;712;6;1214;2106;21;8;672;2106;21
7647;8809;36;9483;9090;87;52;6993;9090;87
3782;3500;16;2505;3051;26;9;1082;3051;27
1051;5566;37;6474;6222;57;17;3832;6222;57
2525;7407;29;6321;8602;80;36;4913;8602;80
7131;4916;8;1214;2711;27;8;932;2711;27
2584;8704;18;2465;2956;23;9;927;2956;23
1669;8971;17;2305;2940;23;5;1243;2940;25
6025;2;29;3203;3535;32;11;1792;3535;32
7319;5212;29;3743;6453;62;26;3343;6453;62
2265;3128;24;4349;5229;47;28;3079;5229;47
2521;622;41;8362;9806;90;47;5922;9806;90
5752;4267;31;7573;8896;80;44;6460;8896;80
6366;6562;38;5174;4498;42;19;2858;4498;42
7534;1355;16;1484;2315;25;8;757;2315;25
1721;6299;38;9108;9421;80;48;6719;9421;79
8256;9599;22;8407;8004;66;44;5630;8004;66
77;6749;18;2235;2901;29;9;914;2901;29
6206;3994;16;2270;3524;37;12;1429;3524;37
6428;2465;29;4525;3999;39;17;2032;3999;39
7738;9149;12;2932;3356;31;7;1540;3356;31
5281;930;11;3365;4434;37;12;2487;4434;37
8019;3779;32;7348;8305;77;26;5776;8305;77
25;2839;24;3426;3499;38;8;1666;3499;38
8143;236;0;564;2039;21;0;392;2039;21
3259;2717;21;3825;4362;45;30;2779;4362;45
3271;2890;27;5117;6024;54;27;3607;6024;54
825;5825;16;7948;8640;84;35;6716;8640;84
3228;8050;17;2839;3191;34;10;1110;3191;34
6782;263;13;4866;5142;52;21;3003;5142;52
199;1231;44;9577;8480;69;41;5932;8480;69
6807;7353;33;9179;9781;80;32;7261;9781;80
30;2889;37;8464;8259;70;35;6441;8259;70
895;5055;31;6092;4932;45;27;3463;4932;45
8995;9308;22;3447;3987;36;18;2313;3987;36
7155;2600;37;5531;6014;58;36;4279;6014;58
342;201;26;4856;5125;51;33;3693;5125;51
1268;5699;39;7019;5868;55;26;3390;5868;55
2427;838;26;3280;4259;42;19;2257;4259;42
6234;7884;17;8112;8741;81;37;6511;8741;81
7142;4274;18;3133;3345;34;7;1358;3345;34
6789;9958;43;9293;8340;74;43;6532;8340;74
195;6937;9;2243;3845;36;8;1531;3845;36
1359;9969;13;4532;4160;38;13;1869;4160;38
6306;9856;38;8779;9162;78;47;6411;9162;78
6878;3561;32;6095;8066;76;39;4354;8066;76
8767;398;35;7381;7313;68;36;4801;7313;68
342;123;46;9028;8033;75;25;6053;8033;75
1744;5992;33;9421;9310;88;29;5440;9310;88
298;1204;25;9985;9236;85;38;5873;9236;85
4983;3031;13;2150;3557;37;11;1629;3557;37
642;6343;42;6677;7039;64;42;5538;7039;64
55;5255;39;7389;8643;57;31;4211;8643;57
5369;2443;43;6112;6571;58;37;5177;6571;58
5124;2271;39;7642;8870;69;48;6066;8870;69
3854;1743;13;2487;3389;29;18;1582;3389;29
8803;7592;52;6639;5035;48;18;3266;5035;47
8378;1131;22;9593;10930;103;28;7409;10930;103
2576;2235;35;7678;7942;75;35;6166;7942;75
9601;8916;12;1618;2594;22;0;834;2594;22
6287;2716;29;7087;9659;90;28;5636;9659;90
7921;3371;30;8965;6426;64;27;3726;6426;64
2842;2285;45;9564;8142;74;42;5976;8142;75
1992;4180;42;8489;7368;63;47;5649;7368;63
4937;8960;7;1249;2113;21;7;633;2113;21
5314;3150;9;2395;4482;40;12;2059;4482;40
511;2077;19;8435;7902;64;33;6161;7902;64
2463;7923;27;3005;3347;29;8;1091;3347;29
4401;9772;39;5549;6316;50;30;4417;6316;50
5987;3133;41;7921;8366;77;45;6754;8366;77
2849;320;44;9530;6591;59;37;4134;6591;59
4167;963;23;2873;3754;35;15;1899;3754;35
7897;2257;45;9206;9215;87;53;7019;9215;87
9870;9775;34;7043;6948;58;42;4809;6948;58
5220;1203;4;389;1162;13;0;185;1162;13
6962;350;18;2657;3821;38;16;1998;3821;38
3446;8216;45;9391;10070;92;50;6804;10070;92
2508;1347;34;5446;6669;63;36;4323;6669;63
9995;1471;24;4027;4413;40;26;2149;4413;40
1970;6040;26;9707;10868;98;31;7564;10868;98
7757;3303;34;8140;6642;62;27;4952;6642;62
7002;2706;0;134;696;9;0;73;696;9
6351;1428;46;8304;8601;80;45;6014;8601;80
3693;975;34;6495;7907;64;31;3911;7907;64
2806;6412;40;7340;7845;81;51;6107;7845;81
2183;2255;9;1171;3352;20;9;843;3352;20
7064;8159;22;4046;3895;34;20;2151;3895;34
6971;61;32;4093;4599;43;20;2383;4599;43
7692;6385;0;727;1868;17;8;479;1868;17
6515;1016;27;5182;6143;54;37;3974;6143;54
8961;9766;46;9171;7756;69;43;5849;7756;69
4789;4370;41;7537;7380;67;33;4138;7380;67
8859;6984;12;1402;3222;32;10;1198;3222;33
1602;8916;1;150;708;9;2;82;708;9
9688;7592;14;3138;5390;43;9;2590;5390;43
5192;1900;10;1022;2887;29;0;822;2887;29
4512;7711;21;4861;4338;39;17;1848;4338;39
7495;1092;0;866;1780;18;9;498;1780;18
2011;63;35;8688;9664;82;35;6885;9664;82
1360;4976;8;2080;2850;23;9;1178;2850;23
3628;5899;26;6021;7632;61;35;4772;7632;61
9736;9332;27;9448;7797;73;17;5274;7797;73
75;1199;24;7740;8463;77;32;6113;8463;77
1677;6975;23;2917;3893;35;18;1877;3893;35
1489;3421;16;3043;3458;34;19;1769;3458;34
8256;664;25;7335;7329;69;40;6267;7329;69
2076;3862;28;3266;4563;42;19;2627;4563;42
3200;5876;32;7112;5599;47;15;3595;5599;47
2082;738;9;1429;2385;22;4;872;2385;22
5080;9985;10;1928;3531;32;8;1194;3531;32
6115;524;30;6262;4988;48;28;3203;4988;48
1262;1331;21;2416;2952;26;7;857;2952;26
9111;6412;32;5138;5571;53;27;3509;5571;53
5308;2520;24;4503;4040;36;13;2311;4040;36
5110;866;32;4642;5895;49;29;4013;5895;49
8539;6393;46;9296;10336;96;26;6290;10336;96
4166;8604;17;9369;8717;77;34;6741;8717;77
7163;2863;26;4458;6354;60;30;3900;6354;60
6415;1540;19;2167;2935;27;9;1174;2935;27
8928;5936;8;630;2093;21;0;519;2093;21
4363;7785;25;3644;3927;35;20;2251;3927;35
9927;6661;33;6514;6667;64;25;4612;6667;64
4153;5433;22;9026;6473;61;36;4485;6473;62
7638;6233;17;1869;3761;37;18;1571;3761;37
1664;8920;0;6;146;3;8;8;146;3
6913;2448;39;5390;4588;43;26;2768;4588;43
1680;1247;16;2401;3964;40;28;2010;3964;40
1288;1057;45;7127;6804;61;50;5434;6804;61
4213;8324;13;1341;2308;25;7;721;2308;25
2382;6306;49;8637;6724;59;44;4868;6724;59
7909;8081;41;7324;6535;65;30;3742;6535;65
7428;7198;29;8086;7612;72;22;5678;7612;72
8073;4212;12;2103;3043;30;0;1307;3043;30
9988;2086;25;6920;8018;70;23;5941;8018;74
5624;2659;6;2199;2796;26;8;1139;2796;26
1722;8609;5;2158;3887;38;9;1914;3887;38
4110;9273;8;3261;4607;39;9;2097;4607;39
3292;3857;27;8845;8484;80;29;6457;8484;80
6955;7809;8;1284;2128;22;4;751;2128;22
3227;1316;24;6084;6243;55;17;3517;6243;55
8552;5022;20;5213;4438;48;8;2491;4438;48
1153;4771;23;9207;10278;96;28;7025;10278;96
213;6821;20;6570;5087;43;10;3534;5087;43
2410;9819;32;9475;9356;84;16;5872;9356;84
2254;8696;16;4092;4016;35;9;2241;4016;35
208;533;21;5297;4535;41;8;1717;4535;41
796;2384;8;3524;4889;49;17;2990;4889;49
4766;3380;16;6652;8769;81;27;5947;8769;81
7511;5750;39;6745;5086;43;27;3657;5086;43
8486;4731;44;9187;8934;78;51;6806;8934;78
8649;8990;30;4805;5636;55;19;2367;5636;55
6910;5240;0;489;1345;15;8;273;1345;15
6174;6528;41;6939;7214;69;39;5720;7214;69
9076;1953;22;3077;4778;48;22;2691;4778;48
4232;9508;1;238;925;10;0;167;925;10
9427;602;10;3359;4093;33;9;1970;4093;33
3406;1962;28;5303;7545;70;24;4235;7545;70
670;5856;43;5225;4700;44;20;2821;4700;44
1748;915;35;4847;5868;49;30;4067;5868;49
5385;484;49;9648;8698;79;38;6652;8698;79
5014;6159;10;1999;4065;36;8;1725;4065;36
1335;2615;0;1261;2227;20;11;778;2227;20
2799;3508;9;4985;6269;61;22;3570;6269;61
4957;9999;8;4681;5054;53;18;3523;5054;53
7430;4407;21;3972;3784;38;12;1856;3784;38
8277;1667;23;7887;9062;85;22;6593;9062;85
119;3051;17;2314;2848;29;0;899;2848;29
4448;6905;17;2935;3848;35;14;1948;3848;35
3184;4931;45;9550;9560;88;38;5772;9560;88
2579;2313;31;5643;5209;50;32;3142;5209;50
1090;6613;18;2445;3610;31;9;1686;3610;31
1538;6286;25;2914;4735;40;18;2496;4735;40
3159;910;49;8182;8350;77;41;6312;8350;77
330;8089;5;853;2026;15;7;546;2026;15
6115;4796;7;816;1771;15;0;428;1771;15
7;1361;37;6488;6747;59;43;5449;6747;59
6002;6843;23;8140;8392;76;29;5890;8392;76
8198;4923;28;6999;7418;65;12;4649;7418;65
3649;7775;20;3976;4747;43;12;3162;4747;43
2709;7185;0;328;1423;13;0;216;1423;13
3513;6955;25;7188;7487;61;39;6181;7487;61
3447;4834;41;7960;9669;76;39;5957;9669;76
5990;5692;0;1362;2894;27;9;914;2894;27
675;8695;4;678;2748;25;3;621;2748;25
3879;1542;13;4319;3989;38;9;2220;3989;38
4700;9693;17;9413;9668;83;25;5680;9668;83
7854;8153;8;3206;3560;33;8;1390;3560;33
5340;740;20;4802;4221;35;9;2503;4221;35
6886;1758;17;9691;8840;82;26;5774;8840;82
233;147;17;6108;7274;67;17;4353;7274;66
3620;2244;25;7728;8248;74;17;4643;8248;74
9945;9477;18;3417;3525;35;8;1583;3525;35
7605;9313;30;7389;7390;66;37;5283;7390;66
3682;7316;27;3675;5810;56;26;3181;5810;56
6519;6839;16;3176;3876;36;18;1840;3876;36
538;3504;33;8872;8728;86;17;5334;8728;86
4133;5718;19;2936;4692;41;13;2153;4692;41
9805;3004;19;3009;4761;43;17;2457;4761;43
3546;2951;45;9828;9201;75;37;6567;9201;75
5693;9302;24;7110;6281;63;16;5106;6281;63
295;8108;16;5193;5049;49;17;3579;5049;49
8436;8257;22;6363;7752;68;20;4639;7752;68
3487;4530;20;5275;4854;51;11;2953;4854;51
4933;353;21;7352;8877;82;23;6067;8877;82
9167;5408;16;8429;9989;88;28;5950;9989;88
688;2050;26;9007;7568;68;28;5800;7568;68
2651;6559;0;404;1232;15;0;190;1232;15
6228;3877;8;1049;1998;17;0;421;1998;17
8484;6581;17;2296;2877;28;16;1185;2877;28
7118;7447;19;2475;3254;27;8;1114;3254;27
2309;1199;8;613;1959;20;2;410;1959;20
7808;5792;41;9086;9515;86;66;6690;9515;86
2333;3851;12;1895;3520;36;8;1303;3520;36
1629;1653;8;4225;4891;40;18;2831;4891;40
7591;9551;16;5237;7300;66;18;4298;7300;66
8417;7195;26;5158;5713;54;20;3507;5713;54
6228;7610;25;9778;10443;92;25;7156;10443;92
782;3577;26;6099;6512;52;19;2796;6512;52
8907;7189;33;7913;8416;75;47;6497;8416;75
5473;5816;21;3083;3375;31;16;1580;3375;31
6279;6614;25;4327;4691;41;16;3005;4691;41
1698;1722;25;9409;6622;62;15;4279;6622;62
4382;6081;17;5566;5408;44;17;3062;5408;44
9322;2644;9;2247;4333;35;9;1954;4333;35
6545;5274;29;5279;6133;56;16;3007;6133;56
