source;target;path length;path weight;Dijkstra time;Dijkstra iteration;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;
9028;9558;48;4966;10;4712;8;3502
8156;5529;48;4966;8;4712;8;3502
7639;8980;48;4966;19;4712;14;3502
3199;1862;48;4966;19;4712;18;3502
8624;3713;48;4966;18;4712;9;3502
6345;7239;48;4966;22;4712;20;3502
6998;8186;48;4966;8;4712;7;3502
2422;6986;48;4966;1;4712;1;3502
994;7407;48;4966;21;4712;20;3502
441;2982;48;4966;13;4712;8;3502
946;3906;48;4966;11;4712;6;3502
3759;5551;48;4966;22;4712;22;3502
1804;7387;48;4966;3;4712;4;3502
9764;1413;48;4966;8;4712;5;3502
8976;2517;48;4966;22;4712;18;3502
1679;3994;48;4966;14;4712;7;3502
6582;3017;48;4966;24;4712;23;3502
5096;4926;48;4966;9;4712;6;3502
5830;9365;48;4966;14;4712;7;3502
2635;4729;48;4966;6;4712;5;3502
3382;7192;48;4966;19;4712;21;3502
6900;2660;48;4966;17;4712;16;3502
9054;2380;48;4966;25;4712;25;3502
8985;6580;48;4966;20;4712;19;3502
935;5313;48;4966;23;4712;11;3502
6215;5700;48;4966;21;4712;21;3502
3458;3026;48;4966;1;4712;0;3502
501;734;48;4966;12;4712;13;3502
1174;1398;48;4966;6;4712;4;3502
2933;4917;48;4966;24;4712;28;3502
8033;3782;48;4966;20;4712;22;3502
6537;7650;48;4966;24;4712;25;3502
9599;4662;48;4966;22;4712;26;3502
34;6474;48;4966;15;4712;11;3502
6136;7393;48;4966;19;4712;17;3502
8947;2232;48;4966;25;4712;18;3502
7204;5829;48;4966;22;4712;19;3502
7060;1868;48;4966;3;4712;2;3502
1978;9736;48;4966;2;4712;1;3502
4482;6671;48;4966;22;4712;23;3502
4134;8326;48;4966;3;4712;3;3502
1412;9538;48;4966;0;4712;2;3502
4568;584;48;4966;25;4712;24;3502
5481;8322;48;4966;20;4712;20;3502
9881;2035;48;4966;23;4712;21;3502
1357;106;48;4966;14;4712;15;3502
4441;282;48;4966;0;4712;1;3502
2363;2726;48;4966;5;4712;7;3502
9940;1376;48;4966;26;4712;17;3502
5355;8159;48;4966;23;4712;23;3502
3219;6862;48;4966;8;4712;8;3502
4828;6071;48;4966;20;4712;24;3502
9982;9933;48;4966;3;4712;1;3502
9565;5955;48;4966;18;4712;18;3502
2719;8433;48;4966;10;4712;5;3502
7270;2640;48;4966;9;4712;7;3502
3634;4563;48;4966;23;4712;26;3502
8100;9571;48;4966;3;4712;3;3502
1416;9129;48;4966;20;4712;17;3502
7505;1393;48;4966;10;4712;5;3502
2299;3955;48;4966;20;4712;17;3502
8097;3608;48;4966;11;4712;8;3502
6652;629;48;4966;24;4712;30;3502
2168;376;48;4966;4;4712;3;3502
2568;7788;48;4966;23;4712;26;3502
8234;8770;48;4966;20;4712;12;3502
649;9407;48;4966;25;4712;25;3502
4875;9707;48;4966;18;4712;16;3502
57;5652;48;4966;21;4712;10;3502
8148;1180;48;4966;18;4712;12;3502
465;2267;48;4966;20;4712;15;3502
4055;3978;48;4966;19;4712;17;3502
5535;3451;48;4966;10;4712;7;3502
5018;9661;48;4966;22;4712;18;3502
9414;4183;48;4966;25;4712;15;3502
239;3199;48;4966;7;4712;4;3502
2255;6205;48;4966;1;4712;4;3502
2356;7811;48;4966;8;4712;8;3502
2574;1547;48;4966;25;4712;27;3502
8038;6191;48;4966;4;4712;4;3502
6623;7294;48;4966;13;4712;14;3502
4433;359;48;4966;5;4712;3;3502
5183;7048;48;4966;2;4712;1;3502
8610;3895;48;4966;6;4712;4;3502
6391;5645;48;4966;18;4712;18;3502
221;4685;48;4966;29;4712;16;3502
147;5915;48;4966;14;4712;11;3502
2746;2417;48;4966;3;4712;3;3502
6481;4867;48;4966;26;4712;37;3502
6410;9250;48;4966;33;4712;25;3502
6421;2744;48;4966;15;4712;17;3502
2776;6863;48;4966;4;4712;2;3502
5834;7683;48;4966;5;4712;4;3502
1211;4142;48;4966;26;4712;24;3502
7058;6848;48;4966;15;4712;14;3502
4584;3820;48;4966;17;4712;7;3502
318;7401;48;4966;28;4712;24;3502
5732;306;48;4966;25;4712;20;3502
889;8637;48;4966;38;4712;16;3502
7686;4176;48;4966;23;4712;26;3502
8142;5821;48;4966;17;4712;16;3502
8763;8841;48;4966;1;4712;1;3502
187;8547;48;4966;0;4712;1;3502
1156;6586;48;4966;29;4712;36;3502
8717;9855;48;4966;9;4712;4;3502
9850;2568;48;4966;3;4712;3;3502
4858;5903;48;4966;3;4712;3;3502
4209;7941;48;4966;27;4712;25;3502
5998;9850;48;4966;27;4712;25;3502
9690;4959;48;4966;15;4712;7;3502
7245;3097;48;4966;23;4712;20;3502
2002;9701;48;4966;21;4712;21;3502
5128;6754;48;4966;26;4712;20;3502
3608;7639;48;4966;10;4712;6;3502
7530;2979;48;4966;23;4712;22;3502
9772;2009;48;4966;25;4712;18;3502
866;6568;48;4966;6;4712;3;3502
4035;8899;48;4966;27;4712;28;3502
3723;9769;48;4966;19;4712;19;3502
8919;5832;48;4966;9;4712;6;3502
8870;1234;48;4966;25;4712;29;3502
2171;6513;48;4966;27;4712;20;3502
6409;9744;48;4966;23;4712;20;3502
5116;9654;48;4966;6;4712;4;3502
4769;5525;48;4966;16;4712;6;3502
643;5048;48;4966;6;4712;4;3502
1363;6489;48;4966;23;4712;16;3502
424;9614;48;4966;10;4712;7;3502
2865;253;48;4966;12;4712;8;3502
2064;5177;48;4966;27;4712;18;3502
5032;4092;48;4966;24;4712;22;3502
8374;8806;48;4966;11;4712;12;3502
2821;177;48;4966;22;4712;14;3502
1784;4816;48;4966;27;4712;25;3502
3960;7423;48;4966;25;4712;19;3502
9736;5040;48;4966;26;4712;23;3502
8768;1329;48;4966;22;4712;21;3502
9123;5410;48;4966;20;4712;16;3502
8998;7663;48;4966;17;4712;15;3502
6591;3813;48;4966;15;4712;8;3502
182;5865;48;4966;25;4712;25;3502
9325;8350;48;4966;17;4712;12;3502
8088;67;48;4966;34;4712;20;3502
1038;2681;48;4966;24;4712;23;3502
6637;3022;48;4966;24;4712;25;3502
369;2414;48;4966;24;4712;23;3502
7733;6798;48;4966;5;4712;4;3502
4890;908;48;4966;19;4712;18;3502
1565;877;48;4966;23;4712;19;3502
8575;1781;48;4966;19;4712;20;3502
4885;3259;48;4966;18;4712;18;3502
4124;7669;48;4966;24;4712;23;3502
5648;3232;48;4966;26;4712;24;3502
3126;927;48;4966;20;4712;14;3502
1893;3792;48;4966;25;4712;24;3502
764;8070;48;4966;8;4712;10;3502
8786;3434;48;4966;23;4712;19;3502
458;3222;48;4966;20;4712;19;3502
6656;8509;48;4966;24;4712;26;3502
8631;1677;48;4966;10;4712;5;3502
5633;712;48;4966;5;4712;3;3502
7647;8809;48;4966;25;4712;28;3502
3782;3500;48;4966;10;4712;5;3502
1051;5566;48;4966;21;4712;13;3502
2525;7407;48;4966;20;4712;18;3502
7131;4916;48;4966;5;4712;4;3502
2584;8704;48;4966;9;4712;5;3502
1669;8971;48;4966;8;4712;5;3502
6025;2;48;4966;12;4712;8;3502
7319;5212;48;4966;14;4712;12;3502
2265;3128;48;4966;14;4712;15;3502
2521;622;48;4966;23;4712;25;3502
5752;4267;48;4966;21;4712;24;3502
6366;6562;48;4966;18;4712;12;3502
7534;1355;48;4966;6;4712;4;3502
1721;6299;48;4966;23;4712;24;3502
8256;9599;48;4966;23;4712;20;3502
77;6749;48;4966;8;4712;5;3502
6206;3994;48;4966;8;4712;6;3502
6428;2465;48;4966;15;4712;8;3502
7738;9149;48;4966;14;4712;7;3502
5281;930;48;4966;12;4712;9;3502
8019;3779;48;4966;21;4712;21;3502
25;2839;48;4966;13;4712;7;3502
8143;236;48;4966;2;4712;2;3502
3259;2717;48;4966;14;4712;14;3502
3271;2890;48;4966;24;4712;15;3502
825;5825;48;4966;23;4712;26;3502
3228;8050;48;4966;11;4712;6;3502
6782;263;48;4966;21;4712;13;3502
199;1231;48;4966;25;4712;22;3502
6807;7353;48;4966;23;4712;27;3502
30;2889;48;4966;23;4712;26;3502
895;5055;48;4966;21;4712;15;3502
8995;9308;48;4966;13;4712;9;3502
7155;2600;48;4966;23;4712;18;3502
342;201;48;4966;18;4712;15;3502
1268;5699;48;4966;21;4712;15;3502
2427;838;48;4966;11;4712;11;3502
6234;7884;48;4966;28;4712;24;3502
7142;4274;48;4966;12;4712;7;3502
6789;9958;48;4966;23;4712;24;3502
195;6937;48;4966;10;4712;8;3502
1359;9969;48;4966;18;4712;8;3502
6306;9856;48;4966;23;4712;23;3502
6878;3561;48;4966;19;4712;16;3502
8767;398;48;4966;22;4712;17;3502
342;123;48;4966;24;4712;21;3502
1744;5992;48;4966;26;4712;19;3502
298;1204;48;4966;27;4712;22;3502
4983;3031;48;4966;8;4712;6;3502
642;6343;48;4966;20;4712;21;3502
55;5255;48;4966;21;4712;21;3502
5369;2443;48;4966;19;4712;20;3502
5124;2271;48;4966;22;4712;22;3502
3854;1743;48;4966;9;4712;7;3502
8803;7592;48;4966;27;4712;14;3502
8378;1131;48;4966;25;4712;25;3502
2576;2235;48;4966;22;4712;23;3502
9601;8916;48;4966;8;4712;7;3502
6287;2716;48;4966;24;4712;19;3502
7921;3371;48;4966;25;4712;14;3502
2842;2285;48;4966;26;4712;26;3502
1992;4180;48;4966;23;4712;22;3502
4937;8960;48;4966;5;4712;4;3502
5314;3150;48;4966;9;4712;9;3502
511;2077;48;4966;25;4712;24;3502
2463;7923;48;4966;10;4712;5;3502
4401;9772;48;4966;17;4712;17;3502
5987;3133;48;4966;22;4712;24;3502
2849;320;48;4966;26;4712;17;3502
4167;963;48;4966;11;4712;9;3502
7897;2257;48;4966;25;4712;30;3502
9870;9775;48;4966;20;4712;19;3502
5220;1203;48;4966;1;4712;1;3502
6962;350;48;4966;10;4712;9;3502
3446;8216;48;4966;23;4712;24;3502
2508;1347;48;4966;18;4712;20;3502
9995;1471;48;4966;15;4712;12;3502
1970;6040;48;4966;25;4712;27;3502
7757;3303;48;4966;25;4712;20;3502
7002;2706;48;4966;0;4712;1;3502
6351;1428;48;4966;23;4712;22;3502
3693;975;48;4966;20;4712;17;3502
2806;6412;48;4966;21;4712;28;3502
2183;2255;48;4966;5;4712;3;3502
7064;8159;48;4966;15;4712;10;3502
6971;61;48;4966;15;4712;9;3502
7692;6385;48;4966;3;4712;3;3502
6515;1016;48;4966;17;4712;16;3502
8961;9766;48;4966;24;4712;21;3502
4789;4370;48;4966;21;4712;17;3502
8859;6984;48;4966;6;4712;4;3502
1602;8916;48;4966;0;4712;1;3502
9688;7592;48;4966;13;4712;12;3502
5192;1900;48;4966;5;4712;4;3502
4512;7711;48;4966;17;4712;8;3502
7495;1092;48;4966;3;4712;3;3502
2011;63;48;4966;23;4712;23;3502
1360;4976;48;4966;8;4712;6;3502
3628;5899;48;4966;19;4712;17;3502
9736;9332;48;4966;23;4712;19;3502
75;1199;48;4966;22;4712;22;3502
1677;6975;48;4966;10;4712;9;3502
1489;3421;48;4966;16;4712;8;3502
8256;664;48;4966;22;4712;23;3502
2076;3862;48;4966;13;4712;11;3502
3200;5876;48;4966;20;4712;14;3502
2082;738;48;4966;6;4712;4;3502
5080;9985;48;4966;6;4712;6;3502
6115;524;48;4966;21;4712;15;3502
1262;1331;48;4966;10;4712;4;3502
9111;6412;48;4966;22;4712;16;3502
5308;2520;48;4966;21;4712;14;3502
5110;866;48;4966;17;4712;16;3502
8539;6393;48;4966;25;4712;31;3502
4166;8604;48;4966;51;4712;32;3502
7163;2863;48;4966;18;4712;19;3502
6415;1540;48;4966;11;4712;6;3502
8928;5936;48;4966;2;4712;5;3502
4363;7785;48;4966;21;4712;11;3502
9927;6661;48;4966;23;4712;20;3502
4153;5433;48;4966;32;4712;30;3502
7638;6233;48;4966;11;4712;10;3502
1664;8920;48;4966;0;4712;2;3502
6913;2448;48;4966;29;4712;18;3502
1680;1247;48;4966;11;4712;12;3502
1288;1057;48;4966;30;4712;30;3502
4213;8324;48;4966;8;4712;5;3502
2382;6306;48;4966;27;4712;23;3502
7909;8081;48;4966;26;4712;18;3502
7428;7198;48;4966;27;4712;24;3502
8073;4212;48;4966;9;4712;6;3502
9988;2086;48;4966;25;4712;32;3502
5624;2659;48;4966;9;4712;8;3502
1722;8609;48;4966;9;4712;8;3502
4110;9273;48;4966;14;4712;9;3502
3292;3857;48;4966;27;4712;26;3502
6955;7809;48;4966;6;4712;5;3502
3227;1316;48;4966;21;4712;15;3502
8552;5022;48;4966;18;4712;12;3502
1153;4771;48;4966;28;4712;29;3502
213;6821;48;4966;22;4712;14;3502
2410;9819;48;4966;26;4712;23;3502
2254;8696;48;4966;15;4712;10;3502
208;533;48;4966;19;4712;8;3502
796;2384;48;4966;14;4712;12;3502
4766;3380;48;4966;21;4712;22;3502
7511;5750;48;4966;25;4712;16;3502
8486;4731;48;4966;24;4712;24;3502
8649;8990;48;4966;17;4712;9;3502
6910;5240;48;4966;3;4712;2;3502
6174;6528;48;4966;23;4712;22;3502
9076;1953;48;4966;12;4712;11;3502
4232;9508;48;4966;2;4712;1;3502
9427;602;48;4966;12;4712;9;3502
3406;1962;48;4966;18;4712;16;3502
670;5856;48;4966;20;4712;12;3502
1748;915;48;4966;16;4712;19;3502
5385;484;48;4966;24;4712;25;3502
5014;6159;48;4966;8;4712;7;3502
1335;2615;48;4966;6;4712;4;3502
2799;3508;48;4966;16;4712;15;3502
4957;9999;48;4966;18;4712;14;3502
7430;4407;48;4966;14;4712;7;3502
8277;1667;48;4966;24;4712;27;3502
119;3051;48;4966;9;4712;3;3502
4448;6905;48;4966;13;4712;9;3502
3184;4931;48;4966;24;4712;23;3502
2579;2313;48;4966;19;4712;13;3502
1090;6613;48;4966;10;4712;7;3502
1538;6286;48;4966;11;4712;10;3502
3159;910;48;4966;26;4712;24;3502
330;8089;48;4966;3;4712;4;3502
6115;4796;48;4966;2;4712;3;3502
7;1361;48;4966;25;4712;21;3502
6002;6843;48;4966;26;4712;24;3502
8198;4923;48;4966;22;4712;17;3502
3649;7775;48;4966;14;4712;14;3502
2709;7185;48;4966;0;4712;2;3502
3513;6955;48;4966;21;4712;22;3502
3447;4834;48;4966;24;4712;22;3502
5990;5692;48;4966;6;4712;6;3502
675;8695;48;4966;4;4712;3;3502
3879;1542;48;4966;16;4712;9;3502
4700;9693;48;4966;25;4712;22;3502
7854;8153;48;4966;12;4712;7;3502
5340;740;48;4966;17;4712;11;3502
6886;1758;48;4966;25;4712;24;3502
233;147;48;4966;20;4712;17;3502
3620;2244;48;4966;22;4712;19;3502
9945;9477;48;4966;13;4712;7;3502
7605;9313;48;4966;21;4712;18;3502
3682;7316;48;4966;13;4712;14;3502
6519;6839;48;4966;12;4712;8;3502
538;3504;48;4966;22;4712;20;3502
4133;5718;48;4966;11;4712;8;3502
9805;3004;48;4966;11;4712;10;3502
3546;2951;48;4966;25;4712;27;3502
5693;9302;48;4966;21;4712;20;3502
295;8108;48;4966;18;4712;13;3502
8436;8257;48;4966;20;4712;17;3502
3487;4530;48;4966;18;4712;12;3502
4933;353;48;4966;21;4712;23;3502
9167;5408;48;4966;23;4712;22;3502
688;2050;48;4966;29;4712;21;3502
2651;6559;48;4966;2;4712;2;3502
6228;3877;48;4966;4;4712;3;3502
8484;6581;48;4966;9;4712;5;3502
7118;7447;48;4966;10;4712;5;3502
2309;1199;48;4966;2;4712;3;3502
7808;5792;48;4966;24;4712;23;3502
2333;3851;48;4966;7;4712;6;3502
1629;1653;48;4966;15;4712;10;3502
7591;9551;48;4966;17;4712;16;3502
8417;7195;48;4966;18;4712;14;3502
6228;7610;48;4966;28;4712;25;3502
782;3577;48;4966;20;4712;13;3502
8907;7189;48;4966;24;4712;24;3502
5473;5816;48;4966;11;4712;7;3502
6279;6614;48;4966;16;4712;13;3502
1698;1722;48;4966;25;4712;17;3502
4382;6081;48;4966;18;4712;17;3502
9322;2644;48;4966;9;4712;9;3502
6545;5274;48;4966;18;4712;11;3502
255;5385;48;4966;21;4712;21;3502
3663;2347;48;4966;25;4712;27;3502
1803;8116;48;4966;17;4712;9;3502
1813;9646;48;4966;28;4712;24;3502
6651;8897;48;4966;1;4712;1;3502
4528;4665;48;4966;28;4712;25;3502
195;361;48;4966;26;4712;22;3502
9363;6980;48;4966;23;4712;17;3502
927;4201;48;4966;25;4712;28;3502
6340;3095;48;4966;12;4712;8;3502
2756;9870;48;4966;24;4712;23;3502
2704;9604;48;4966;20;4712;10;3502
3380;6638;48;4966;27;4712;20;3502
4383;7342;48;4966;12;4712;10;3502
8928;70;48;4966;25;4712;27;3502
6754;3781;48;4966;17;4712;16;3502
2313;1292;48;4966;25;4712;25;3502
8777;8751;48;4966;13;4712;13;3502
5743;1808;48;4966;24;4712;22;3502
7537;9669;48;4966;18;4712;8;3502
9114;2836;48;4966;20;4712;15;3502
3450;6903;48;4966;3;4712;1;3502
9879;4405;48;4966;4;4712;2;3502
7383;2413;48;4966;16;4712;10;3502
3978;2036;48;4966;23;4712;18;3502
207;7739;48;4966;13;4712;11;3502
9586;7718;48;4966;24;4712;26;3502
5072;3439;48;4966;20;4712;11;3502
9946;1444;48;4966;16;4712;16;3502
531;9307;48;4966;23;4712;17;3502
3307;4720;48;4966;2;4712;2;3502
874;9305;48;4966;18;4712;12;3502
4063;8373;48;4966;2;4712;1;3502
7638;9520;48;4966;18;4712;18;3502
8960;25;48;4966;14;4712;11;3502
7510;4562;48;4966;23;4712;26;3502
6495;4018;48;4966;23;4712;21;3502
9705;9807;48;4966;24;4712;18;3502
4625;1633;48;4966;0;4712;1;3502
1397;42;48;4966;6;4712;3;3502
8147;1360;48;4966;17;4712;15;3502
1472;1205;48;4966;5;4712;4;3502
8863;5844;48;4966;22;4712;19;3502
5339;11;48;4966;22;4712;19;3502
23;3359;48;4966;19;4712;16;3502
4046;9018;48;4966;22;4712;22;3502
3485;3173;48;4966;18;4712;9;3502
158;2956;48;4966;14;4712;9;3502
8293;9000;48;4966;23;4712;26;3502
9819;4608;48;4966;9;4712;9;3502
4834;5266;48;4966;13;4712;9;3502
7415;170;48;4966;1;4712;2;3502
9821;5662;48;4966;13;4712;11;3502
2769;2915;48;4966;7;4712;3;3502
3093;2020;48;4966;15;4712;11;3502
639;6366;48;4966;15;4712;10;3502
8416;2991;48;4966;18;4712;15;3502
5274;3577;48;4966;19;4712;14;3502
879;3501;48;4966;2;4712;2;3502
1523;7324;48;4966;8;4712;6;3502
7839;3682;48;4966;23;4712;27;3502
2356;1041;48;4966;12;4712;13;3502
9836;5481;48;4966;1;4712;1;3502
6449;9280;48;4966;26;4712;23;3502
8352;7737;48;4966;5;4712;4;3502
236;4597;48;4966;20;4712;19;3502
889;8591;48;4966;24;4712;19;3502
8312;6608;48;4966;23;4712;23;3502
3065;2654;48;4966;23;4712;22;3502
2950;3337;48;4966;20;4712;11;3502
8023;8800;48;4966;4;4712;4;3502
1787;8638;48;4966;25;4712;29;3502
5539;4391;48;4966;3;4712;1;3502
5683;7995;48;4966;22;4712;23;3502
854;9892;48;4966;22;4712;13;3502
5806;5413;48;4966;20;4712;15;3502
3575;6963;48;4966;22;4712;24;3502
1448;5475;48;4966;3;4712;2;3502
3530;897;48;4966;20;4712;30;3502
6231;2889;48;4966;30;4712;23;3502
4020;1323;48;4966;6;4712;4;3502
6461;3362;48;4966;24;4712;27;3502
1241;981;48;4966;8;4712;4;3502
7069;6425;48;4966;6;4712;7;3502
7894;2884;48;4966;18;4712;9;3502
5099;9252;48;4966;20;4712;19;3502
2971;537;48;4966;8;4712;6;3502
364;3246;48;4966;21;4712;15;3502
5056;1274;48;4966;24;4712;21;3502
1021;4000;48;4966;6;4712;2;3502
1624;4030;48;4966;18;4712;16;3502
5711;5659;48;4966;16;4712;14;3502
9859;7204;48;4966;23;4712;20;3502
9103;6244;48;4966;19;4712;17;3502
5773;8145;48;4966;29;4712;20;3502
2020;9532;48;4966;19;4712;17;3502
9108;7316;48;4966;14;4712;8;3502
4818;8427;48;4966;24;4712;24;3502
1207;6392;48;4966;23;4712;18;3502
1739;8825;48;4966;8;4712;7;3502
329;8181;48;4966;20;4712;17;3502
213;3913;48;4966;9;4712;10;3502
4901;1475;48;4966;24;4712;24;3502
5943;8514;48;4966;20;4712;23;3502
6236;9741;48;4966;16;4712;12;3502
8077;9338;48;4966;4;4712;2;3502
1161;5694;48;4966;1;4712;2;3502
7115;4625;48;4966;24;4712;19;3502
6614;3626;48;4966;20;4712;15;3502
4093;7016;48;4966;2;4712;1;3502
4616;299;48;4966;3;4712;1;3502
477;6957;48;4966;17;4712;15;3502
1796;9687;48;4966;3;4712;2;3502
7214;9748;48;4966;2;4712;2;3502
1429;474;48;4966;13;4712;9;3502
6965;6627;48;4966;1;4712;2;3502
8166;3126;48;4966;2;4712;2;3502
7816;3466;48;4966;18;4712;13;3502
3513;1875;48;4966;13;4712;9;3502
1198;5501;48;4966;24;4712;25;3502
8314;9796;48;4966;0;4712;1;3502
7830;4895;48;4966;21;4712;17;3502
2414;8;48;4966;16;4712;14;3502
1284;4941;48;4966;17;4712;16;3502
7589;3337;48;4966;24;4712;17;3502
4246;1044;48;4966;4;4712;5;3502
1438;7045;48;4966;7;4712;10;3502
8805;3872;48;4966;24;4712;23;3502
3994;3079;48;4966;17;4712;11;3502
