source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
224;351;33;6497;5143;44;25;3494;5143;44
6386;3108;21;3483;3744;33;13;1625;3744;33
132;1863;30;5168;5939;53;22;3943;5939;53
4446;6614;5;989;2009;17;3;541;2009;17
1129;3409;21;5515;5903;50;28;4545;5903;50
3587;1429;33;8765;9935;90;34;7156;9935;90
6080;7022;1;254;1354;15;3;188;1354;15
3090;9736;22;6523;8758;72;27;5751;8758;72
4777;6549;17;4536;5422;47;15;3131;5422;47
1901;6016;21;6368;7348;66;22;4865;7348;66
193;3821;8;1851;2729;31;8;1087;2729;31
9643;7677;27;4635;4844;43;20;2305;4844;43
8632;567;31;5129;5164;47;34;3770;5164;47
9097;5517;6;778;1641;15;5;361;1641;15
8481;8619;40;7601;8621;81;45;5837;8621;81
90;7970;18;3104;3352;31;9;1532;3352;31
8210;3566;25;9119;6155;65;19;3962;6155;65
2927;4559;8;2011;3883;39;11;1827;3883;39
2811;2317;20;6056;6050;56;21;4159;6050;56
3842;79;28;8739;9397;82;30;6904;9397;82
7524;1560;4;532;1346;13;3;294;1346;13
6876;3618;28;9876;12451;113;43;7521;12451;113
6863;9566;27;5991;4619;37;16;2419;4619;37
9415;5604;2;144;921;8;1;88;921;8
5613;9360;18;3782;3813;30;11;1650;3813;30
7037;9420;6;984;2897;27;7;803;2897;27
2717;3061;16;2822;3207;32;15;1511;3207;32
8319;3278;29;5785;6446;54;31;4366;6446;54
2062;3466;21;5512;6399;60;22;4657;6399;60
4994;3277;26;8786;8579;88;31;6775;8579;88
2149;4707;12;2358;3408;36;11;1464;3408;36
5059;8945;22;5974;5294;49;12;3129;5294;49
410;3811;5;1384;2225;24;5;725;2225;24
8139;7328;18;6624;5716;56;19;4134;5716;56
3181;1332;20;6871;7093;65;19;4388;7093;65
8078;5453;19;6246;6648;64;25;3612;6648;64
310;2115;11;1984;2696;26;8;996;2696;26
1406;2762;6;698;1590;15;3;348;1590;15
1770;4571;26;4017;5372;51;32;3473;5372;51
4060;970;20;2504;2988;33;13;1208;2988;33
9753;1788;26;4742;5562;49;21;2815;5562;49
1822;3800;36;6493;7170;57;31;4326;7170;57
8565;9560;28;6220;7099;56;21;4318;7099;56
6508;2462;10;1988;3418;34;9;1394;3418;34
557;9066;20;4535;5487;54;16;3541;5487;54
2805;7363;20;7983;8642;70;28;6646;8642;70
151;4579;18;4619;7156;66;19;4019;7156;66
846;5731;17;5337;4384;48;11;2639;4384;48
5228;178;11;3840;3805;31;9;2061;3805;31
1002;7868;5;1394;2489;22;3;906;2489;22
7500;7695;9;2819;4415;41;8;1936;4415;41
4598;4899;24;7706;6360;58;25;3638;6360;58
2803;5877;38;9491;7912;75;43;6079;7912;75
8411;1025;29;6995;7377;67;17;4546;7377;63
3604;2234;15;4944;5466;53;14;3454;5466;53
3270;6798;10;3496;3990;38;9;2238;3990;38
3905;4572;16;6053;7168;63;19;5077;7168;63
4164;4312;7;2357;3953;38;7;1621;3953;38
3821;1593;0;23;230;4;1;13;230;4
8055;4544;21;9635;7358;66;24;5000;7358;66
2600;2443;20;5647;6337;52;30;4900;6337;52
6070;545;47;9371;9701;86;58;7144;9701;86
5162;1822;32;5677;5127;51;14;2810;5127;51
9680;1726;22;9578;9433;83;23;6573;9433;83
9099;3743;19;8989;7486;73;19;5306;7486;73
4417;198;3;951;1968;17;3;540;1968;17
7278;6243;4;1258;2103;24;2;627;2103;24
3069;1207;3;606;1440;14;1;297;1440;14
7150;6562;22;6935;7214;71;27;5660;7214;71
7289;6684;15;4203;4768;41;14;3159;4768;41
113;1694;21;7554;5362;48;18;3766;5362;48
7129;6484;1;152;739;8;2;93;739;8
9689;2980;8;1970;2669;32;3;716;2669;32
6052;3185;14;3663;5183;54;13;2707;5183;54
4617;8893;22;6986;5746;50;22;3680;5746;50
7635;7817;34;9773;11334;99;31;7419;11334;99
997;3073;1;555;1558;17;1;362;1558;17
537;9261;19;6345;4771;35;10;2352;4771;34
7698;2105;23;6613;8698;44;28;3895;8698;44
2845;6612;6;745;2031;26;5;488;2031;26
9068;927;36;7960;5366;56;22;2860;5366;56
2306;9427;38;7910;6736;61;39;5322;6736;61
2166;2724;5;650;1495;16;3;340;1495;16
8311;235;6;1172;3666;35;6;1019;3666;35
220;1806;4;1466;2295;24;4;778;2295;24
186;5359;15;5180;4836;43;14;3346;4836;43
1813;236;8;2562;3330;29;8;1565;3330;29
9944;7216;17;4667;5284;49;18;3465;5284;49
6165;9880;8;1951;2655;25;5;1037;2655;25
5536;7383;14;4349;4771;44;14;3219;4771;44
8814;5128;21;8290;8446;78;27;5929;8446;78
1957;8606;19;7659;6013;52;12;3307;6013;52
6310;9664;13;4567;5382;50;15;3176;5382;50
9538;5739;28;8561;8796;76;38;5494;8796;76
8563;5047;11;1618;2416;23;6;782;2416;23
7815;5674;22;8659;9482;90;21;5712;9482;90
8835;8964;21;8984;8203;79;26;6199;8203;79
4514;6374;2;443;1302;16;1;255;1302;16
6697;2118;5;1026;2271;22;5;658;2271;22
6041;4932;7;1958;2651;22;5;1020;2651;22
5585;8157;17;6335;8485;76;22;5470;8485;76
8084;8557;22;4979;6155;52;24;4131;6155;52
997;6872;21;4970;6850;54;22;4386;6850;54
5128;9237;22;8619;8943;91;25;6891;8943;91
2024;892;21;4768;4325;40;17;2572;4325;40
1757;9100;28;5545;6506;59;31;4570;6506;59
6895;285;34;8635;8083;77;46;6649;8083;77
4433;1041;17;4661;4690;41;13;3105;4690;41
2848;4348;16;4140;5119;40;16;3057;5119;40
4213;238;4;701;1624;16;1;295;1624;16
7042;5037;19;6141;5544;50;16;4357;5544;50
1749;4276;7;1437;3140;32;8;994;3140;29
6324;2612;17;2615;3132;26;13;1458;3132;26
245;4868;6;1005;2335;23;7;688;2335;23
2681;3180;29;5421;6919;62;36;4729;6919;62
5703;3430;39;9132;9775;95;29;6790;9775;95
1537;932;8;2651;4816;50;9;2353;4816;50
9801;2298;22;9133;8936;73;27;7042;8936;74
9028;9558;13;2814;4213;40;11;1599;4213;40
8156;5529;11;2371;4813;43;16;2038;4813;43
7639;8980;31;5515;5757;55;24;3720;5757;55
3199;1862;16;5554;7344;64;17;4703;7344;64
8624;3713;13;4200;4314;42;9;1915;4314;42
6345;7239;20;7536;6862;67;26;5296;6862;67
6998;8186;8;1916;3967;35;10;1707;3967;35
2422;6986;1;399;1183;13;1;192;1183;13
994;7407;18;6882;7869;74;19;5205;7869;74
441;2982;11;3323;5098;11;7;2023;5098;12
946;3906;8;2632;3271;29;8;1531;3271;29
3759;5551;18;7472;8478;78;22;5794;8478;78
1804;7387;5;985;2443;21;5;712;2443;21
9764;1413;11;1953;3086;32;8;1262;3086;32
8976;2517;24;5914;5572;49;26;3977;5572;49
1679;3994;22;3672;3880;38;14;1660;3880;38
6582;3017;40;8731;9746;92;43;6242;9746;92
5096;4926;11;2235;2829;23;6;1215;2829;23
5830;9365;11;3401;3691;31;8;1644;3691;31
2635;4729;4;1367;3227;29;5;1135;3227;29
3382;7192;17;6116;6924;60;23;5229;6924;60
6900;2660;22;4834;5743;54;23;4253;5743;54
9054;2380;23;9454;7658;77;21;5607;7658;73
8985;6580;20;6220;6467;55;29;5048;6467;55
935;5313;25;7044;5099;39;11;2654;5099;39
6215;5700;18;7153;7329;67;18;5212;7329;67
3458;3026;1;187;1111;14;0;133;1111;14
501;734;15;3293;4618;45;10;2332;4618;45
1174;1398;5;1612;2411;28;4;782;2411;28
2933;4917;21;8558;7516;68;23;6280;7516;68
8033;3782;16;5961;6874;60;19;5071;6874;60
6537;7650;18;8042;9812;93;24;6796;9812;93
9599;4662;22;8053;8924;79;33;6717;8924;79
34;6474;17;4136;3919;36;11;2213;3919;36
6136;7393;18;5931;5488;48;25;4378;5488;48
8947;2232;34;8666;7998;72;20;4717;7998;72
7204;5829;20;7311;9043;81;26;4621;9043;81
7060;1868;4;661;1531;10;4;313;1531;10
1978;9736;2;324;1080;11;1;166;1080;11
4482;6671;24;7807;9807;85;25;6609;9807;85
4134;8326;3;748;2077;20;3;436;2077;20
1412;9538;1;324;1074;11;2;167;1074;11
4568;584;35;9955;10038;88;42;6947;10038;88
5481;8322;21;7201;7685;69;22;5483;7685;69
9881;2035;20;7721;7640;66;22;5890;7640;66
1357;106;12;4321;6399;56;14;3666;6399;56
4441;282;1;237;960;10;1;129;960;10
2363;2726;5;1596;3569;31;6;1413;3569;31
9940;1376;21;8795;7121;66;17;4597;7121;66
5355;8159;18;7904;8838;85;23;6704;8838;85
3219;6862;6;1964;3425;33;7;1578;3425;33
4828;6071;19;7529;9051;81;34;6634;9051;81
9982;9933;4;656;2075;18;5;425;2075;18
9565;5955;23;5424;7038;62;20;4683;7038;62
2719;8433;15;2701;3818;38;11;1308;3818;38
7270;2640;15;2546;3178;27;10;1422;3178;27
3634;4563;21;7922;9627;89;23;6728;9627;89
8100;9571;3;884;1785;19;2;493;1785;19
1416;9129;20;7108;6469;59;22;4317;6469;59
7505;1393;15;2475;3535;34;12;1337;3535;34
2299;3955;33;6766;7839;72;32;4674;7839;72
8097;3608;18;2933;4157;38;12;2019;4157;38
6652;629;21;9998;10526;97;30;6892;10526;97
2168;376;3;814;1939;22;4;413;1939;22
2568;7788;24;8859;7734;69;24;6470;7734;69
8234;8770;15;5463;4513;47;12;2904;4513;47
649;9407;31;9481;9406;86;47;6967;9406;86
4875;9707;17;5011;6370;54;30;4272;6370;54
57;5652;31;6416;4867;47;12;2428;4867;47
8148;1180;15;5090;4569;38;12;2931;4569;38
465;2267;20;6219;8104;73;22;3957;8104;73
4055;3978;21;5335;4739;41;17;3138;4739;41
5535;3451;13;2417;3462;37;11;1650;3462;37
5018;9661;26;6712;5634;55;20;4305;5634;55
9414;4183;34;7135;6183;60;24;3018;6183;60
239;3199;7;1670;2438;20;4;809;2438;20
2255;6205;1;122;770;8;1;86;770;8
2356;7811;6;1789;3858;40;7;1607;3858;40
2574;1547;19;8647;9363;78;31;6774;9363;78
8038;6191;4;931;2424;20;3;685;2424;20
6623;7294;11;3453;5714;56;12;3044;5714;56
4433;359;3;999;1907;20;10;554;1907;20
5183;7048;3;292;1089;8;2;165;1089;8
8610;3895;7;989;1922;17;5;514;1922;17
6391;5645;20;3351;3781;34;16;2120;3781;34
221;4685;17;5072;6627;61;12;3270;6627;61
147;5915;9;2700;4064;38;11;1983;4064;38
2746;2417;5;732;1961;23;3;596;1961;23
6481;4867;29;7544;7301;73;24;6017;7301;73
6410;9250;24;7702;6268;55;25;4557;6268;55
6421;2744;13;3146;4495;40;20;2698;4495;40
2776;6863;5;610;1504;15;3;350;1504;15
5834;7683;8;1036;1859;19;5;489;1859;19
1211;4142;29;7623;6417;55;18;4906;6417;55
7058;6848;10;3539;5500;57;10;2955;5500;57
4584;3820;12;3919;3789;34;6;1626;3789;34
318;7401;18;7645;7259;74;24;5398;7259;74
5732;306;17;3104;5129;49;21;2707;5129;49
889;8637;30;6563;5270;42;14;3067;5270;42
7686;4176;17;4962;5307;46;29;4120;5307;46
8142;5821;22;3872;5212;50;14;2858;5212;50
8763;8841;0;248;1159;12;2;177;1159;12
187;8547;0;93;587;4;0;47;587;4
1156;6586;16;5695;7478;65;25;5061;7478;65
8717;9855;6;1528;2323;21;5;749;2323;21
9850;2568;3;552;1369;16;2;272;1369;16
4858;5903;3;701;1555;16;3;343;1555;16
4209;7941;20;7949;8680;81;19;4301;8680;81
5998;9850;21;8058;7202;58;22;5406;7202;58
9690;4959;14;3121;3536;30;8;1426;3536;30
7245;3097;17;6016;4711;49;11;2632;4711;49
2002;9701;14;5390;7413;64;18;4791;7413;64
5128;6754;20;8335;8737;74;17;4622;8737;74
3608;7639;6;1923;2615;24;4;947;2615;24
7530;2979;16;5812;7056;70;17;5038;7056;70
9772;2009;18;7433;5930;50;17;4143;5930;50
866;6568;6;1111;1979;17;3;561;1979;17
4035;8899;25;9755;9717;100;46;6613;9717;100
3723;9769;29;5048;5544;49;30;4131;5544;49
8919;5832;14;2238;2834;26;6;1115;2834;26
8870;1234;22;9285;8500;83;28;6564;8500;83
2171;6513;33;9734;8382;72;21;5070;8382;72
6409;9744;23;7531;7092;68;25;5174;7092;68
5116;9654;6;1466;2422;22;6;882;2422;22
4769;5525;12;4004;3920;39;6;1516;3920;39
643;5048;4;1218;2429;24;4;802;2429;24
1363;6489;16;5554;7455;68;14;3700;7455;68
424;9614;7;2143;3466;35;7;1625;3466;35
2865;253;9;3028;3299;28;6;1468;3299;28
2064;5177;18;7326;5780;47;23;4152;5780;47
5032;4092;36;7926;8236;74;40;5668;8236;74
8374;8806;18;2868;5429;52;15;2572;5429;52
2821;177;20;6982;5321;45;9;2313;5321;45
1784;4816;21;9787;10170;99;23;6296;10170;99
3960;7423;28;7346;5859;55;24;4126;5859;55
9736;5040;20;8126;6557;58;20;5368;6557;58
8768;1329;20;7075;6766;63;35;5248;6766;63
9123;5410;29;5309;6477;60;24;4088;6477;60
8998;7663;12;4411;5755;56;15;3653;5755;56
6591;3813;12;3533;3612;33;6;1478;3612;33
182;5865;20;7866;7103;64;22;6126;7103;64
9325;8350;21;4872;5183;52;21;2864;5183;52
8088;67;31;8502;9609;89;21;5234;9609;89
1038;2681;21;8119;9582;79;19;5590;9582;79
6637;3022;19;7741;9015;84;24;6529;9015;84
369;2414;26;8678;8861;86;23;6325;8861;86
7733;6798;4;1186;2135;19;4;698;2135;19
4890;908;15;5932;7216;63;18;4584;7216;63
1565;877;27;6713;5946;59;27;3855;5946;59
8575;1781;31;5783;7615;70;29;5205;7615;70
4885;3259;15;5558;7152;70;19;4813;7152;70
4124;7669;18;7877;7640;65;20;5402;7640;65
5648;3232;20;9177;9658;86;29;6988;9658;86
3126;927;18;5774;6296;54;13;3579;6296;54
1893;3792;20;8139;8565;67;22;5894;8565;67
764;8070;10;2410;4350;38;11;2032;4350;38
8786;3434;27;8255;7236;66;25;5057;7236;66
458;3222;22;6514;7647;72;20;4733;7647;72
6656;8509;20;8687;9525;78;26;6802;9525;78
8631;1677;9;2297;2857;22;5;1133;2857;22
5633;712;5;1214;2106;21;4;672;2106;21
7647;8809;21;9483;9090;87;27;6993;9090;87
3782;3500;11;2505;3051;26;4;1082;3051;27
1051;5566;20;6474;6222;57;16;3832;6222;57
2525;7407;18;6321;8602;80;20;4913;8602;80
7131;4916;4;1214;2711;27;3;932;2711;27
2584;8704;9;2465;2956;23;4;927;2956;23
1669;8971;9;2305;2940;23;7;1243;2940;25
6025;2;17;3203;3535;32;14;1792;3535;32
7319;5212;19;3743;6453;62;15;3343;6453;62
2265;3128;12;4349;5229;47;12;3079;5229;47
2521;622;21;8362;9806;90;29;5922;9806;90
5752;4267;37;7573;8896;80;30;6460;8896;80
6366;6562;14;5174;4498;42;12;2858;4498;42
7534;1355;6;1484;2315;25;3;757;2315;25
1721;6299;20;9108;9421;80;23;6719;9421;79
8256;9599;19;8407;8004;66;20;5630;8004;66
77;6749;8;2235;2901;29;4;914;2901;29
6206;3994;8;2270;3524;37;5;1429;3524;37
6428;2465;14;4525;3999;39;9;2032;3999;39
7738;9149;11;2932;3356;31;10;1540;3356;31
5281;930;18;3365;4434;37;19;2487;4434;37
8019;3779;26;7348;8305;77;20;5776;8305;77
25;2839;11;3426;3499;38;7;1666;3499;38
8143;236;2;564;2039;21;2;392;2039;21
3259;2717;12;3825;4362;45;11;2779;4362;45
3271;2890;13;5117;6024;54;15;3607;6024;54
825;5825;20;7948;8640;84;25;6716;8640;84
3228;8050;10;2839;3191;34;5;1110;3191;34
6782;263;14;4866;5142;52;12;3003;5142;52
199;1231;31;9577;8480;69;47;5932;8480;69
6807;7353;40;9179;9781;80;44;7261;9781;80
30;2889;21;8464;8259;70;22;6441;8259;70
895;5055;20;6092;4932;45;15;3463;4932;45
8995;9308;12;3447;3987;36;10;2313;3987;36
7155;2600;16;5531;6014;58;18;4279;6014;58
342;201;15;4856;5125;51;14;3693;5125;51
1268;5699;25;7019;5868;55;16;3390;5868;55
2427;838;16;3280;4259;42;16;2257;4259;42
6234;7884;38;8112;8741;81;45;6511;8741;81
7142;4274;14;3133;3345;34;8;1358;3345;34
6789;9958;39;9293;8340;74;41;6532;8340;74
195;6937;7;2243;3845;36;7;1531;3845;36
1359;9969;14;4532;4160;38;11;1869;4160;38
6306;9856;30;8779;9162;78;29;6411;9162;78
6878;3561;15;6095;8066;76;15;4354;8066;76
8767;398;17;7381;7313;68;25;4801;7313;68
342;123;31;9028;8033;75;42;6053;8033;75
1744;5992;31;9421;9310;88;21;5440;9310;88
298;1204;37;9985;9236;85;41;5873;9236;85
4983;3031;14;2150;3557;37;13;1629;3557;37
642;6343;34;6677;7039;64;30;5538;7039;64
55;5255;30;7389;8643;57;19;4211;8643;57
5369;2443;17;6112;6571;58;19;5177;6571;58
5124;2271;18;7642;8870;69;20;6066;8870;69
3854;1743;9;2487;3389;29;8;1582;3389;29
8803;7592;23;6639;5035;48;15;3266;5035;47
8378;1131;24;9593;10930;103;31;7409;10930;103
2576;2235;21;7678;7942;75;23;6166;7942;75
9601;8916;5;1618;2594;22;5;834;2594;22
6287;2716;17;7087;9659;90;20;5636;9659;90
7921;3371;20;8965;6426;64;17;3726;6426;64
2842;2285;35;9564;8142;74;32;5976;8142;75
1992;4180;21;8489;7368;63;21;5649;7368;63
4937;8960;5;1249;2113;21;3;633;2113;21
5314;3150;9;2395;4482;40;9;2059;4482;40
511;2077;19;8435;7902;64;21;6161;7902;64
2463;7923;12;3005;3347;29;7;1091;3347;29
4401;9772;18;5549;6316;50;16;4417;6316;50
5987;3133;19;7921;8366;77;23;6754;8366;77
2849;320;21;9530;6591;59;17;4134;6591;59
4167;963;15;2873;3754;35;13;1899;3754;35
7897;2257;30;9206;9215;87;32;7019;9215;87
9870;9775;17;7043;6948;58;21;4809;6948;58
5220;1203;2;389;1162;13;2;185;1162;13
6962;350;11;2657;3821;38;12;1998;3821;38
3446;8216;29;9391;10070;92;31;6804;10070;92
2508;1347;21;5446;6669;63;29;4323;6669;63
9995;1471;25;4027;4413;40;20;2149;4413;40
1970;6040;42;9707;10868;98;29;7564;10868;98
7757;3303;31;8140;6642;62;28;4952;6642;62
7002;2706;0;134;696;9;2;73;696;9
6351;1428;37;8304;8601;80;25;6014;8601;80
3693;975;27;6495;7907;64;19;3911;7907;64
2806;6412;22;7340;7845;81;24;6107;7845;81
2183;2255;3;1171;3352;20;3;843;3352;20
7064;8159;13;4046;3895;34;8;2151;3895;34
6971;61;13;4093;4599;43;11;2383;4599;43
7692;6385;3;727;1868;17;4;479;1868;17
6515;1016;23;5182;6143;54;24;3974;6143;54
8961;9766;28;9171;7756;69;42;5849;7756;69
4789;4370;36;7537;7380;67;30;4138;7380;67
8859;6984;5;1402;3222;32;6;1198;3222;33
1602;8916;1;150;708;9;0;82;708;9
9688;7592;11;3138;5390;43;17;2590;5390;43
5192;1900;6;1022;2887;29;6;822;2887;29
4512;7711;23;4861;4338;39;9;1848;4338;39
7495;1092;2;866;1780;18;1;498;1780;18
2011;63;20;8688;9664;82;26;6885;9664;82
1360;4976;10;2080;2850;23;7;1178;2850;23
3628;5899;26;6021;7632;61;34;4772;7632;61
9736;9332;33;9448;7797;73;30;5274;7797;73
75;1199;31;7740;8463;77;24;6113;8463;77
1677;6975;11;2917;3893;35;9;1877;3893;35
1489;3421;15;3043;3458;34;11;1769;3458;34
8256;664;26;7335;7329;69;42;6267;7329;69
2076;3862;20;3266;4563;42;16;2627;4563;42
3200;5876;19;7112;5599;47;13;3595;5599;47
2082;738;6;1429;2385;22;3;872;2385;22
5080;9985;7;1928;3531;32;6;1194;3531;32
6115;524;17;6262;4988;48;12;3203;4988;48
1262;1331;9;2416;2952;26;4;857;2952;26
9111;6412;21;5138;5571;53;28;3509;5571;53
5308;2520;27;4503;4040;36;19;2311;4040;36
5110;866;26;4642;5895;49;32;4013;5895;49
8539;6393;24;9296;10336;96;21;6290;10336;96
4166;8604;21;9369;8717;77;24;6741;8717;77
7163;2863;15;4458;6354;60;17;3900;6354;60
6415;1540;7;2167;2935;27;7;1174;2935;27
8928;5936;2;630;2093;21;3;519;2093;21
4363;7785;11;3644;3927;35;9;2251;3927;35
9927;6661;23;6514;6667;64;24;4612;6667;64
4153;5433;29;9026;6473;61;16;4485;6473;62
7638;6233;6;1869;3761;37;6;1571;3761;37
1664;8920;1;6;146;3;0;8;146;3
6913;2448;16;5390;4588;43;11;2768;4588;43
1680;1247;9;2401;3964;40;7;2010;3964;40
1288;1057;18;7127;6804;61;21;5434;6804;61
4213;8324;4;1341;2308;25;2;721;2308;25
2382;6306;20;8637;6724;59;18;4868;6724;59
7909;8081;20;7324;6535;65;18;3742;6535;65
7428;7198;22;8086;7612;72;22;5678;7612;72
8073;4212;6;2103;3043;30;5;1307;3043;30
9988;2086;17;6920;8018;70;22;5941;8018;74
5624;2659;9;2199;2796;26;5;1139;2796;26
1722;8609;7;2158;3887;38;8;1914;3887;38
4110;9273;9;3261;4607;39;9;2097;4607;39
3292;3857;22;8845;8484;80;37;6457;8484;80
6955;7809;16;1284;2128;22;7;751;2128;22
3227;1316;29;6084;6243;55;14;3517;6243;55
8552;5022;15;5213;4438;48;11;2491;4438;48
1153;4771;21;9207;10278;96;23;7025;10278;96
213;6821;18;6570;5087;43;13;3534;5087;43
2410;9819;20;9475;9356;84;25;5872;9356;84
2254;8696;14;4092;4016;35;10;2241;4016;35
208;533;15;5297;4535;41;8;1717;4535;41
796;2384;11;3524;4889;49;12;2990;4889;49
4766;3380;16;6652;8769;81;22;5947;8769;81
7511;5750;19;6745;5086;43;14;3657;5086;43
8486;4731;20;9187;8934;78;23;6806;8934;78
8649;8990;13;4805;5636;55;10;2367;5636;55
6910;5240;1;489;1345;15;2;273;1345;15
6174;6528;18;6939;7214;69;22;5720;7214;69
9076;1953;11;3077;4778;48;11;2691;4778;48
4232;9508;1;238;925;10;1;167;925;10
9427;602;11;3359;4093;33;7;1970;4093;33
3406;1962;15;5303;7545;70;16;4235;7545;70
670;5856;15;5225;4700;44;11;2821;4700;44
1748;915;13;4847;5868;49;16;4067;5868;49
5385;484;21;9648;8698;79;30;6652;8698;79
5014;6159;10;1999;4065;36;11;1725;4065;36
1335;2615;7;1261;2227;20;5;778;2227;20
2799;3508;16;4985;6269;61;13;3570;6269;61
4957;9999;14;4681;5054;53;14;3523;5054;53
7430;4407;13;3972;3784;38;10;1856;3784;38
8277;1667;27;7887;9062;85;29;6593;9062;85
119;3051;8;2314;2848;29;4;899;2848;29
4448;6905;10;2935;3848;35;8;1948;3848;35
3184;4931;22;9550;9560;88;21;5772;9560;88
2579;2313;16;5643;5209;50;12;3142;5209;50
1090;6613;8;2445;3610;31;7;1686;3610;31
1538;6286;8;2914;4735;40;10;2496;4735;40
3159;910;20;8182;8350;77;22;6312;8350;77
330;8089;4;853;2026;15;3;546;2026;15
6115;4796;5;816;1771;15;5;428;1771;15
7;1361;32;6488;6747;59;39;5449;6747;59
6002;6843;30;8140;8392;76;22;5890;8392;76
8198;4923;17;6999;7418;65;18;4649;7418;65
3649;7775;13;3976;4747;43;14;3162;4747;43
2709;7185;2;328;1423;13;1;216;1423;13
3513;6955;19;7188;7487;61;23;6181;7487;61
3447;4834;19;7960;9669;76;21;5957;9669;76
5990;5692;5;1362;2894;27;3;914;2894;27
675;8695;3;678;2748;25;2;621;2748;25
3879;1542;13;4319;3989;38;9;2220;3989;38
4700;9693;22;9413;9668;83;20;5680;9668;83
7854;8153;10;3206;3560;33;6;1390;3560;33
5340;740;14;4802;4221;35;10;2503;4221;35
6886;1758;24;9691;8840;82;31;5774;8840;82
233;147;26;6108;7274;67;33;4353;7274;66
3620;2244;31;7728;8248;74;19;4643;8248;74
9945;9477;10;3417;3525;35;7;1583;3525;35
7605;9313;18;7389;7390;66;36;5283;7390;66
3682;7316;22;3675;5810;56;23;3181;5810;56
6519;6839;17;3176;3876;36;8;1840;3876;36
538;3504;20;8872;8728;86;20;5334;8728;86
4133;5718;9;2936;4692;41;9;2153;4692;41
9805;3004;9;3009;4761;43;10;2457;4761;43
3546;2951;20;9828;9201;75;23;6567;9201;75
5693;9302;18;7110;6281;63;19;5106;6281;63
295;8108;15;5193;5049;49;14;3579;5049;49
8436;8257;19;6363;7752;68;26;4639;7752;68
3487;4530;26;5275;4854;51;16;2953;4854;51
4933;353;19;7352;8877;82;21;6067;8877;82
9167;5408;20;8429;9989;88;22;5950;9989;88
688;2050;26;9007;7568;68;33;5800;7568;68
2651;6559;2;404;1232;15;3;190;1232;15
6228;3877;5;1049;1998;17;3;421;1998;17
8484;6581;9;2296;2877;28;5;1185;2877;28
7118;7447;10;2475;3254;27;5;1114;3254;27
2309;1199;2;613;1959;20;2;410;1959;20
7808;5792;23;9086;9515;86;35;6690;9515;86
2333;3851;10;1895;3520;36;9;1303;3520;36
1629;1653;15;4225;4891;40;11;2831;4891;40
7591;9551;16;5237;7300;66;17;4298;7300;66
8417;7195;19;5158;5713;54;18;3507;5713;54
6228;7610;23;9778;10443;92;24;7156;10443;92
782;3577;17;6099;6512;52;11;2796;6512;52
8907;7189;18;7913;8416;75;31;6497;8416;75
5473;5816;14;3083;3375;31;11;1580;3375;31
6279;6614;16;4327;4691;41;13;3005;4691;41
1698;1722;22;9409;6622;62;16;4279;6622;62
4382;6081;15;5566;5408;44;13;3062;5408;44
9322;2644;7;2247;4333;35;8;1954;4333;35
6545;5274;15;5279;6133;56;11;3007;6133;56
