source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
7639;8980;17;5515;5757;55;4;3720;5757;55
3199;1862;20;5554;7344;64;19;4703;7344;64
8624;3713;10;4200;4314;42;1;1915;4314;42
6345;7239;21;7536;6862;67;20;5296;6862;67
6998;8186;0;1916;3967;35;9;1707;3967;35
2422;6986;8;399;1183;13;1;192;1183;13
994;7407;18;6882;7869;74;16;5205;7869;74
441;2982;8;3323;5098;11;9;2023;5098;12
946;3906;9;2632;3271;29;2;1531;3271;29
3759;5551;16;7472;8478;78;17;5794;8478;78
1804;7387;0;985;2443;21;0;712;2443;21
9764;1413;8;1953;3086;32;9;1262;3086;32
8976;2517;11;5914;5572;49;13;3977;5572;49
1679;3994;9;3672;3880;38;11;1660;3880;38
6582;3017;18;8731;9746;92;20;6242;9746;92
5096;4926;0;2235;2829;23;11;1215;2829;23
5830;9365;8;3401;3691;31;8;1644;3691;31
2635;4729;3;1367;3227;29;0;1135;3227;29
3382;7192;16;6116;6924;60;13;5229;6924;60
6900;2660;8;4834;5743;54;21;4253;5743;54
9054;2380;12;9454;7658;77;20;5607;7658;73
8985;6580;17;6220;6467;55;17;5048;6467;55
935;5313;17;7044;5099;39;9;2654;5099;39
6215;5700;8;7153;7329;67;18;5212;7329;67
3458;3026;4;187;1111;14;1;133;1111;14
501;734;9;3293;4618;45;8;2332;4618;45
1174;1398;3;1612;2411;28;9;782;2411;28
2933;4917;31;8558;7516;68;36;6280;7516;68
8033;3782;16;5961;6874;60;17;5071;6874;60
6537;7650;17;8042;9812;93;34;6796;9812;93
9599;4662;10;8053;8924;79;25;6717;8924;79
34;6474;9;4136;3919;36;9;2213;3919;36
6136;7393;10;5931;5488;48;16;4378;5488;48
8947;2232;11;8666;7998;72;17;4717;7998;72
7204;5829;16;7311;9043;81;16;4621;9043;81
7060;1868;0;661;1531;10;8;313;1531;10
1978;9736;0;324;1080;11;0;166;1080;11
4482;6671;17;7807;9807;85;24;6609;9807;85
4134;8326;0;748;2077;20;0;436;2077;20
1412;9538;0;324;1074;11;0;167;1074;11
4568;584;25;9955;10038;88;27;6947;10038;88
5481;8322;17;7201;7685;69;9;5483;7685;69
9881;2035;20;7721;7640;66;27;5890;7640;66
1357;106;24;4321;6399;56;23;3666;6399;56
4441;282;0;237;960;10;6;129;960;10
2363;2726;4;1596;3569;31;8;1413;3569;31
9940;1376;21;8795;7121;66;26;4597;7121;66
5355;8159;17;7904;8838;85;17;6704;8838;85
3219;6862;8;1964;3425;33;8;1578;3425;33
4828;6071;11;7529;9051;81;18;6634;9051;81
9982;9933;0;656;2075;18;8;425;2075;18
9565;5955;8;5424;7038;62;17;4683;7038;62
2719;8433;12;2701;3818;38;0;1308;3818;38
7270;2640;9;2546;3178;27;11;1422;3178;27
3634;4563;21;7922;9627;89;20;6728;9627;89
8100;9571;9;884;1785;19;0;493;1785;19
1416;9129;11;7108;6469;59;20;4317;6469;59
7505;1393;17;2475;3535;34;8;1337;3535;34
2299;3955;17;6766;7839;72;16;4674;7839;72
8097;3608;8;2933;4157;38;8;2019;4157;38
6652;629;17;9998;10526;97;18;6892;10526;97
2168;376;8;814;1939;22;0;413;1939;22
2568;7788;16;8859;7734;69;17;6470;7734;69
8234;8770;25;5463;4513;47;19;2904;4513;47
649;9407;30;9481;9406;86;48;6967;9406;86
4875;9707;18;5011;6370;54;17;4272;6370;54
57;5652;20;6416;4867;47;8;2428;4867;47
8148;1180;8;5090;4569;38;9;2931;4569;38
465;2267;16;6219;8104;73;8;3957;8104;73
4055;3978;10;5335;4739;41;16;3138;4739;41
5535;3451;0;2417;3462;37;9;1650;3462;37
5018;9661;17;6712;5634;55;9;4305;5634;55
9414;4183;18;7135;6183;60;9;3018;6183;60
239;3199;8;1670;2438;20;0;809;2438;20
2255;6205;0;122;770;8;7;86;770;8
2356;7811;0;1789;3858;40;9;1607;3858;40
2574;1547;26;8647;9363;78;24;6774;9363;78
8038;6191;8;931;2424;20;2;685;2424;20
6623;7294;16;3453;5714;56;21;3044;5714;56
4433;359;0;999;1907;20;8;554;1907;20
5183;7048;0;292;1089;8;8;165;1089;8
8610;3895;0;989;1922;17;9;514;1922;17
6391;5645;19;3351;3781;34;8;2120;3781;34
221;4685;20;5072;6627;61;11;3270;6627;61
147;5915;1;2700;4064;38;9;1983;4064;38
2746;2417;0;732;1961;23;9;596;1961;23
6481;4867;9;7544;7301;73;21;6017;7301;73
6410;9250;11;7702;6268;55;16;4557;6268;55
6421;2744;8;3146;4495;40;8;2698;4495;40
2776;6863;0;610;1504;15;8;350;1504;15
5834;7683;1;1036;1859;19;0;489;1859;19
1211;4142;16;7623;6417;55;16;4906;6417;55
7058;6848;9;3539;5500;57;8;2955;5500;57
4584;3820;8;3919;3789;34;8;1626;3789;34
318;7401;12;7645;7259;74;24;5398;7259;74
5732;306;1;3104;5129;49;15;2707;5129;49
889;8637;13;6563;5270;42;11;3067;5270;42
7686;4176;13;4962;5307;46;15;4120;5307;46
8142;5821;12;3872;5212;50;9;2858;5212;50
8763;8841;8;248;1159;12;2;177;1159;12
187;8547;0;93;587;4;0;47;587;4
1156;6586;26;5695;7478;65;25;5061;7478;65
8717;9855;8;1528;2323;21;0;749;2323;21
9850;2568;0;552;1369;16;8;272;1369;16
4858;5903;1;701;1555;16;0;343;1555;16
4209;7941;16;7949;8680;81;8;4301;8680;81
5998;9850;22;8058;7202;58;8;5406;7202;58
9690;4959;9;3121;3536;30;8;1426;3536;30
7245;3097;16;6016;4711;49;9;2632;4711;49
2002;9701;8;5390;7413;64;10;4791;7413;64
5128;6754;22;8335;8737;74;16;4622;8737;74
3608;7639;3;1923;2615;24;0;947;2615;24
7530;2979;20;5812;7056;70;16;5038;7056;70
9772;2009;12;7433;5930;50;16;4143;5930;50
866;6568;0;1111;1979;17;0;561;1979;17
4035;8899;18;9755;9717;100;26;6613;9717;100
3723;9769;16;5048;5544;49;19;4131;5544;49
8919;5832;8;2238;2834;26;0;1115;2834;26
8870;1234;24;9285;8500;83;18;6564;8500;83
2171;6513;10;9734;8382;72;20;5070;8382;72
6409;9744;19;7531;7092;68;9;5174;7092;68
5116;9654;8;1466;2422;22;0;882;2422;22
4769;5525;16;4004;3920;39;0;1516;3920;39
643;5048;9;1218;2429;24;0;802;2429;24
1363;6489;22;5554;7455;68;16;3700;7455;68
424;9614;8;2143;3466;35;8;1625;3466;35
2865;253;17;3028;3299;28;8;1468;3299;28
2064;5177;27;7326;5780;47;26;4152;5780;47
5032;4092;37;7926;8236;74;25;5668;8236;74
8374;8806;11;2868;5429;52;8;2572;5429;52
2821;177;21;6982;5321;45;8;2313;5321;45
1784;4816;12;9787;10170;99;17;6296;10170;99
3960;7423;19;7346;5859;55;9;4126;5859;55
9736;5040;18;8126;6557;58;17;5368;6557;58
8768;1329;12;7075;6766;63;20;5248;6766;63
9123;5410;8;5309;6477;60;13;4088;6477;60
8998;7663;16;4411;5755;56;12;3653;5755;56
6591;3813;8;3533;3612;33;4;1478;3612;33
182;5865;19;7866;7103;64;10;6126;7103;64
9325;8350;16;4872;5183;52;9;2864;5183;52
8088;67;11;8502;9609;89;9;5234;9609;89
1038;2681;19;8119;9582;79;16;5590;9582;79
6637;3022;16;7741;9015;84;17;6529;9015;84
369;2414;22;8678;8861;86;10;6325;8861;86
7733;6798;8;1186;2135;19;0;698;2135;19
4890;908;19;5932;7216;63;14;4584;7216;63
1565;877;22;6713;5946;59;18;3855;5946;59
8575;1781;21;5783;7615;70;30;5205;7615;70
4885;3259;24;5558;7152;70;17;4813;7152;70
4124;7669;9;7877;7640;65;16;5402;7640;65
5648;3232;17;9177;9658;86;21;6988;9658;86
3126;927;12;5774;6296;54;8;3579;6296;54
1893;3792;17;8139;8565;67;21;5894;8565;67
764;8070;9;2410;4350;38;5;2032;4350;38
8786;3434;33;8255;7236;66;25;5057;7236;66
458;3222;26;6514;7647;72;33;4733;7647;72
6656;8509;19;8687;9525;78;25;6802;9525;78
8631;1677;1;2297;2857;22;9;1133;2857;22
5633;712;0;1214;2106;21;0;672;2106;21
7647;8809;19;9483;9090;87;17;6993;9090;87
3782;3500;13;2505;3051;26;0;1082;3051;27
1051;5566;19;6474;6222;57;9;3832;6222;57
2525;7407;21;6321;8602;80;20;4913;8602;80
7131;4916;9;1214;2711;27;2;932;2711;27
2584;8704;9;2465;2956;23;0;927;2956;23
1669;8971;10;2305;2940;23;0;1243;2940;25
6025;2;9;3203;3535;32;8;1792;3535;32
7319;5212;8;3743;6453;62;9;3343;6453;62
2265;3128;8;4349;5229;47;8;3079;5229;47
2521;622;18;8362;9806;90;21;5922;9806;90
5752;4267;14;7573;8896;80;19;6460;8896;80
6366;6562;19;5174;4498;42;9;2858;4498;42
7534;1355;0;1484;2315;25;8;757;2315;25
1721;6299;12;9108;9421;80;21;6719;9421;79
8256;9599;19;8407;8004;66;8;5630;8004;66
77;6749;8;2235;2901;29;8;914;2901;29
6206;3994;0;2270;3524;37;9;1429;3524;37
6428;2465;9;4525;3999;39;8;2032;3999;39
7738;9149;8;2932;3356;31;8;1540;3356;31
5281;930;9;3365;4434;37;1;2487;4434;37
8019;3779;17;7348;8305;77;17;5776;8305;77
25;2839;9;3426;3499;38;8;1666;3499;38
8143;236;0;564;2039;21;0;392;2039;21
3259;2717;8;3825;4362;45;8;2779;4362;45
3271;2890;16;5117;6024;54;8;3607;6024;54
825;5825;16;7948;8640;84;33;6716;8640;84
3228;8050;8;2839;3191;34;10;1110;3191;34
6782;263;19;4866;5142;52;9;3003;5142;52
199;1231;20;9577;8480;69;17;5932;8480;69
6807;7353;34;9179;9781;80;34;7261;9781;80
30;2889;10;8464;8259;70;21;6441;8259;70
895;5055;16;6092;4932;45;15;3463;4932;45
8995;9308;9;3447;3987;36;8;2313;3987;36
7155;2600;11;5531;6014;58;9;4279;6014;58
342;201;11;4856;5125;51;9;3693;5125;51
1268;5699;22;7019;5868;55;8;3390;5868;55
2427;838;9;3280;4259;42;8;2257;4259;42
6234;7884;16;8112;8741;81;18;6511;8741;81
7142;4274;8;3133;3345;34;0;1358;3345;34
6789;9958;17;9293;8340;74;17;6532;8340;74
195;6937;10;2243;3845;36;0;1531;3845;36
1359;9969;16;4532;4160;38;8;1869;4160;38
6306;9856;17;8779;9162;78;9;6411;9162;78
6878;3561;18;6095;8066;76;23;4354;8066;76
8767;398;27;7381;7313;68;24;4801;7313;68
342;123;32;9028;8033;75;11;6053;8033;75
1744;5992;24;9421;9310;88;9;5440;9310;88
298;1204;16;9985;9236;85;21;5873;9236;85
4983;3031;9;2150;3557;37;0;1629;3557;37
642;6343;21;6677;7039;64;19;5538;7039;64
55;5255;9;7389;8643;57;12;4211;8643;57
5369;2443;20;6112;6571;58;8;5177;6571;58
5124;2271;21;7642;8870;69;16;6066;8870;69
3854;1743;8;2487;3389;29;0;1582;3389;29
8803;7592;17;6639;5035;48;16;3266;5035;47
8378;1131;17;9593;10930;103;19;7409;10930;103
2576;2235;13;7678;7942;75;19;6166;7942;75
9601;8916;8;1618;2594;22;0;834;2594;22
6287;2716;16;7087;9659;90;16;5636;9659;90
7921;3371;18;8965;6426;64;11;3726;6426;64
2842;2285;20;9564;8142;74;13;5976;8142;75
1992;4180;15;8489;7368;63;20;5649;7368;63
4937;8960;1;1249;2113;21;0;633;2113;21
5314;3150;11;2395;4482;40;0;2059;4482;40
511;2077;24;8435;7902;64;10;6161;7902;64
2463;7923;11;3005;3347;29;0;1091;3347;29
4401;9772;16;5549;6316;50;9;4417;6316;50
5987;3133;20;7921;8366;77;16;6754;8366;77
2849;320;19;9530;6591;59;17;4134;6591;59
4167;963;21;2873;3754;35;8;1899;3754;35
7897;2257;24;9206;9215;87;17;7019;9215;87
9870;9775;8;7043;6948;58;16;4809;6948;58
5220;1203;0;389;1162;13;0;185;1162;13
6962;350;8;2657;3821;38;8;1998;3821;38
3446;8216;16;9391;10070;92;24;6804;10070;92
2508;1347;8;5446;6669;63;17;4323;6669;63
9995;1471;8;4027;4413;40;8;2149;4413;40
1970;6040;18;9707;10868;98;16;7564;10868;98
7757;3303;18;8140;6642;62;12;4952;6642;62
7002;2706;0;134;696;9;0;73;696;9
6351;1428;21;8304;8601;80;20;6014;8601;80
3693;975;9;6495;7907;64;11;3911;7907;64
2806;6412;20;7340;7845;81;17;6107;7845;81
2183;2255;0;1171;3352;20;0;843;3352;20
7064;8159;17;4046;3895;34;0;2151;3895;34
6971;61;16;4093;4599;43;8;2383;4599;43
7692;6385;2;727;1868;17;0;479;1868;17
6515;1016;8;5182;6143;54;17;3974;6143;54
8961;9766;20;9171;7756;69;17;5849;7756;69
4789;4370;10;7537;7380;67;18;4138;7380;67
8859;6984;0;1402;3222;32;10;1198;3222;33
1602;8916;0;150;708;9;1;82;708;9
9688;7592;8;3138;5390;43;8;2590;5390;43
5192;1900;4;1022;2887;29;0;822;2887;29
4512;7711;8;4861;4338;39;13;1848;4338;39
7495;1092;9;866;1780;18;0;498;1780;18
2011;63;27;8688;9664;82;30;6885;9664;82
1360;4976;1;2080;2850;23;11;1178;2850;23
3628;5899;11;6021;7632;61;16;4772;7632;61
9736;9332;16;9448;7797;73;20;5274;7797;73
75;1199;10;7740;8463;77;21;6113;8463;77
1677;6975;8;2917;3893;35;0;1877;3893;35
1489;3421;16;3043;3458;34;6;1769;3458;34
8256;664;9;7335;7329;69;22;6267;7329;69
2076;3862;10;3266;4563;42;8;2627;4563;42
3200;5876;12;7112;5599;47;9;3595;5599;47
2082;738;11;1429;2385;22;0;872;2385;22
5080;9985;9;1928;3531;32;0;1194;3531;32
6115;524;16;6262;4988;48;9;3203;4988;48
1262;1331;8;2416;2952;26;0;857;2952;26
9111;6412;19;5138;5571;53;16;3509;5571;53
5308;2520;16;4503;4040;36;8;2311;4040;36
5110;866;8;4642;5895;49;18;4013;5895;49
8539;6393;17;9296;10336;96;16;6290;10336;96
4166;8604;17;9369;8717;77;29;6741;8717;77
7163;2863;16;4458;6354;60;17;3900;6354;60
6415;1540;8;2167;2935;27;0;1174;2935;27
8928;5936;8;630;2093;21;0;519;2093;21
4363;7785;8;3644;3927;35;8;2251;3927;35
9927;6661;16;6514;6667;64;10;4612;6667;64
4153;5433;17;9026;6473;61;10;4485;6473;62
7638;6233;9;1869;3761;37;0;1571;3761;37
1664;8920;8;6;146;3;0;8;146;3
6913;2448;13;5390;4588;43;16;2768;4588;43
1680;1247;17;2401;3964;40;6;2010;3964;40
1288;1057;21;7127;6804;61;13;5434;6804;61
4213;8324;0;1341;2308;25;9;721;2308;25
2382;6306;10;8637;6724;59;20;4868;6724;59
7909;8081;9;7324;6535;65;11;3742;6535;65
7428;7198;20;8086;7612;72;16;5678;7612;72
8073;4212;8;2103;3043;30;0;1307;3043;30
9988;2086;17;6920;8018;70;16;5941;8018;74
5624;2659;2;2199;2796;26;8;1139;2796;26
1722;8609;4;2158;3887;38;9;1914;3887;38
4110;9273;9;3261;4607;39;8;2097;4607;39
3292;3857;12;8845;8484;80;20;6457;8484;80
6955;7809;10;1284;2128;22;1;751;2128;22
3227;1316;9;6084;6243;55;10;3517;6243;55
8552;5022;16;5213;4438;48;1;2491;4438;48
1153;4771;25;9207;10278;96;25;7025;10278;96
213;6821;19;6570;5087;43;8;3534;5087;43
2410;9819;17;9475;9356;84;28;5872;9356;84
2254;8696;16;4092;4016;35;1;2241;4016;35
208;533;16;5297;4535;41;8;1717;4535;41
796;2384;9;3524;4889;49;2;2990;4889;49
4766;3380;16;6652;8769;81;17;5947;8769;81
7511;5750;19;6745;5086;43;10;3657;5086;43
8486;4731;27;9187;8934;78;29;6806;8934;78
8649;8990;13;4805;5636;55;8;2367;5636;55
6910;5240;2;489;1345;15;1;273;1345;15
6174;6528;9;6939;7214;69;16;5720;7214;69
9076;1953;8;3077;4778;48;8;2691;4778;48
4232;9508;0;238;925;10;8;167;925;10
9427;602;8;3359;4093;33;0;1970;4093;33
3406;1962;17;5303;7545;70;8;4235;7545;70
670;5856;13;5225;4700;44;8;2821;4700;44
1748;915;18;4847;5868;49;8;4067;5868;49
5385;484;18;9648;8698;79;16;6652;8698;79
5014;6159;10;1999;4065;36;11;1725;4065;36
1335;2615;3;1261;2227;20;1;778;2227;20
2799;3508;12;4985;6269;61;9;3570;6269;61
4957;9999;9;4681;5054;53;16;3523;5054;53
7430;4407;9;3972;3784;38;8;1856;3784;38
8277;1667;8;7887;9062;85;25;6593;9062;85
119;3051;0;2314;2848;29;9;899;2848;29
4448;6905;8;2935;3848;35;1;1948;3848;35
3184;4931;17;9550;9560;88;16;5772;9560;88
2579;2313;17;5643;5209;50;10;3142;5209;50
1090;6613;1;2445;3610;31;10;1686;3610;31
1538;6286;9;2914;4735;40;2;2496;4735;40
3159;910;20;8182;8350;77;20;6312;8350;77
330;8089;0;853;2026;15;0;546;2026;15
6115;4796;8;816;1771;15;1;428;1771;15
7;1361;11;6488;6747;59;19;5449;6747;59
6002;6843;10;8140;8392;76;20;5890;8392;76
8198;4923;11;6999;7418;65;16;4649;7418;65
3649;7775;12;3976;4747;43;9;3162;4747;43
2709;7185;0;328;1423;13;0;216;1423;13
3513;6955;16;7188;7487;61;24;6181;7487;61
3447;4834;16;7960;9669;76;18;5957;9669;76
5990;5692;0;1362;2894;27;0;914;2894;27
675;8695;9;678;2748;25;1;621;2748;25
3879;1542;9;4319;3989;38;10;2220;3989;38
4700;9693;17;9413;9668;83;9;5680;9668;83
7854;8153;9;3206;3560;33;9;1390;3560;33
5340;740;9;4802;4221;35;9;2503;4221;35
6886;1758;16;9691;8840;82;17;5774;8840;82
233;147;8;6108;7274;67;19;4353;7274;66
3620;2244;16;7728;8248;74;8;4643;8248;74
9945;9477;8;3417;3525;35;9;1583;3525;35
7605;9313;19;7389;7390;66;9;5283;7390;66
3682;7316;8;3675;5810;56;17;3181;5810;56
6519;6839;9;3176;3876;36;0;1840;3876;36
538;3504;30;8872;8728;86;18;5334;8728;86
4133;5718;9;2936;4692;41;3;2153;4692;41
9805;3004;8;3009;4761;43;12;2457;4761;43
3546;2951;19;9828;9201;75;11;6567;9201;75
5693;9302;16;7110;6281;63;17;5106;6281;63
295;8108;8;5193;5049;49;10;3579;5049;49
8436;8257;16;6363;7752;68;16;4639;7752;68
3487;4530;9;5275;4854;51;9;2953;4854;51
4933;353;19;7352;8877;82;16;6067;8877;82
9167;5408;17;8429;9989;88;26;5950;9989;88
688;2050;25;9007;7568;68;36;5800;7568;68
2651;6559;0;404;1232;15;0;190;1232;15
6228;3877;8;1049;1998;17;9;421;1998;17
8484;6581;8;2296;2877;28;8;1185;2877;28
7118;7447;18;2475;3254;27;1;1114;3254;27
2309;1199;8;613;1959;20;0;410;1959;20
7808;5792;24;9086;9515;86;24;6690;9515;86
2333;3851;0;1895;3520;36;9;1303;3520;36
1629;1653;9;4225;4891;40;10;2831;4891;40
7591;9551;8;5237;7300;66;12;4298;7300;66
8417;7195;16;5158;5713;54;12;3507;5713;54
6228;7610;12;9778;10443;92;20;7156;10443;92
782;3577;16;6099;6512;52;4;2796;6512;52
8907;7189;17;7913;8416;75;16;6497;8416;75
5473;5816;8;3083;3375;31;9;1580;3375;31
6279;6614;11;4327;4691;41;8;3005;4691;41
1698;1722;21;9409;6622;62;12;4279;6622;62
4382;6081;17;5566;5408;44;10;3062;5408;44
9322;2644;1;2247;4333;35;11;1954;4333;35
6545;5274;8;5279;6133;56;12;3007;6133;56
